category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,41/2402,46/2914,0.8913043478260869,1.0812909531911814,1.2035200275408051,0.1559040720756714,0.7806863931515056,0.7410650912434403,MAPK9/MAP2K4/CAMK2A/ADCY2/CACNA1S/MMP2/GNAS/MAP3K1/MAPK1/PLCB4/CACNA1F/MAPK8/MAP2K6/MAPK10/PLA2G4A/ADCY7/ATF4/KRAS/PLCB2/ADCY3/CAMK2D/EGFR/GNRH1/CAMK2G/ITPR1/ADCY8/MAPK13/MMP14/PLA2G4D/CALM3/ADCY1/MAPK7/PRKCB/PLA2G4F/ADCY5/ADCY6/HRAS/JUN/PLCB1/MAPK11/PLA2G4E,41
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,41/2402,46/2914,0.8913043478260869,1.0812909531911814,1.2035200275408051,0.1559040720756714,0.7806863931515056,0.7410650912434403,BAD/PFKP/ATP2A3/GSK3B/MYH7/MAPK1/PLCB4/ATP1A3/SLC16A10/KAT2B/PLCD4/HDAC1/AKT3/PIK3CA/BMP4/THRA/PRKCG/KRAS/FXYD2/PLCB2/ITGAV/PLCZ1/TP53/ATP1B1/RXRG/MED12L/PIK3R1/SLC16A2/NOTCH1/FOXO1/THRB/WNT4/ATP1A1/PRKCB/PIK3CD/RCAN2/HRAS/PLCB1/DIO3/PLCG2/DIO2,41
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,23/2402,25/2914,0.92,1.1161032472939219,1.262590052848746,0.15814934656313304,0.7806863931515056,0.7410650912434403,CASP10/MAPK9/ATG5/CASP8/MAP3K1/RNF125/TRADD/MAPK8/MAPK10/PIN1/TRAF3/TANK/MAPK13/IL12A/CXCL10/TBK1/IFNE/MAPK11/ISG15/IFNA2/TBKBP1/IFNA13/IKBKE,23
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,35/2402,39/2914,0.8974358974358975,1.0887294775721086,1.2081005076378464,0.15900504963389758,0.7806863931515056,0.7410650912434403,MLXIPL/NR1H3/MAPK9/CREB3L3/RPS6KA6/SREBF1/GSK3B/PYGL/PCK2/TRIB3/PRKAG2/MAPK8/MAPK10/PPARGC1A/SLC27A6/PRKAG3/AKT3/PTPA/PIK3CA/CD36/SLC27A2/PIK3R1/CREB5/FOXO1/CREB3L1/PRKAA2/PRKCB/SLC27A4/IRS1/PRKCE/PIK3CD/PPP1R3B/CREB3L2/PPARA/CPT1B,35
Human Diseases,Substance dependence,hsa05031,Amphetamine addiction,35/2402,39/2914,0.8974358974358975,1.0887294775721086,1.2081005076378464,0.15900504963389758,0.7806863931515056,0.7410650912434403,CREB3L3/MAOB/CAMK2A/GNAS/PDYN/GRIN2D/STX1A/PPP3CB/ATF2/GRIN3B/HDAC1/GRIA3/FOSB/PRKCG/ATF4/PPP1R1B/DDC/CAMK2D/CREB5/CAMK2G/CAMK4/GRIA4/CREB3L1/CALM3/SLC18A2/PRKCB/ADCY5/JUN/TH/CREB3L2/GRIN2A/DRD1/PPP3R2/ARC/GRIN3A,35
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,29/2402,32/2914,0.90625,1.0994223563696919,1.2247115574530822,0.1603195271650413,0.7806863931515056,0.7410650912434403,MAPK9/MAP1LC3A/BNIP3L/MAPK8/MAPK10/TFEB/FOXO3/OPTN/RHOT1/ATF4/MTX2/KRAS/GABARAPL1/MAP1LC3B/TP53/TOMM70/TOMM40L/MON1A/CITED2/MFN1/HRAS/BNIP3/ULK1/JUN/ATG9B/TBK1/MITF/PGAM5/RAB7B,29
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,16/2402,17/2914,0.9411764705882353,1.141793603369741,1.2697803900459712,0.17232220904242465,0.8177334472620432,0.7762319377205485,SPHK2/GBA2/CERK/SMPD3/B4GALT6/GAL3ST1/PLPP2/CERS2/CERS3/SGPP2/SGMS2/DEGS2/CERS6/SPTLC3/UGT8/ACER2,16
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,9/2402,9/2914,1,1.2131557035803497,1.386969489625427,0.1752285958418664,0.8177334472620432,0.7762319377205485,CYP51A1/MSMO1/SOAT1/FDFT1/SC5D/CYP27B1/DHCR24/HSD17B7/CEL,9
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,9/2402,9/2914,1,1.2131557035803497,1.386969489625427,0.1752285958418664,0.8177334472620432,0.7762319377205485,MOCOS/TPH1/GCH1/PCBD2/TPH2/ALPL/PAH/DHFR2/TH,9
Organismal Systems,Endocrine system,hsa04929,GnRH secretion,33/2402,37/2914,0.8918918918918919,1.0820037356257173,1.0871421425245476,0.1952091062017129,0.8702554316728008,0.8260883326969256,CACNA1G/TRPC5/KCNN2/CACNA1S/MAPK1/CACNA1I/PLCB4/CACNA1F/KCNN4/KCNN1/KISS1R/AKT3/PIK3CA/PRKCG/KRAS/GABBR2/PLCB2/ESR2/ARRB2/KCNN3/PIK3R1/GNRH1/ITPR1/KCNJ6/KCNJ9/KCNJ3/HCN1/PRKCB/KISS1/PIK3CD/HRAS/PLCB1/CACNA1H,33
Metabolism,Amino acid metabolism,hsa00260,"Glycine, serine and threonine metabolism",15/2402,16/2914,0.9375,1.1373334721065778,1.1929135297544426,0.199572311024003,0.8702554316728008,0.8260883326969256,MAOB/PHGDH/DAO/AOC3/AOC2/DMGDH/PSAT1/SDS/BHMT/PGAM2/ALDH7A1/PGAM1/GLDC/SHMT2/PGAM4,15
Metabolism,Amino acid metabolism,hsa00350,Tyrosine metabolism,15/2402,16/2914,0.9375,1.1373334721065778,1.1929135297544426,0.199572311024003,0.8702554316728008,0.8260883326969256,ALDH3B1/MAOB/DCT/TYRP1/ALDH3A1/GOT1/DBH/GOT2/AOC3/AOC2/DDC/PNMT/HPD/TH/FAHD1,15
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,27/2402,30/2914,0.9,1.0918401332223147,1.0950079385812328,0.20051240689843877,0.8702554316728008,0.8260883326969256,NR1H3/ACSL4/PCK2/PLTP/HMGCS1/SLC27A6/FABP3/ACSL3/CD36/CYP27A1/SLC27A2/RXRG/PLIN2/ACSL1/ACSL6/FABP7/FABP5/PLIN1/SLC27A4/PLIN4/ACOX2/FABP6/LPL/PPARA/CPT1B/PLIN5/AQP7B,27
Organismal Systems,Nervous system,hsa04730,Long-term depression,27/2402,30/2914,0.9,1.0918401332223147,1.0950079385812328,0.20051240689843877,0.8702554316728008,0.8260883326969256,IGF1/GNAS/NOS1/MAPK1/PLCB4/PPP2CA/PLA2G4A/GRIA3/PRKCG/GNAZ/KRAS/PPP2R1B/PLCB2/PRKG2/GNA12/CRH/ITPR1/GRID2/GRM1/PLA2G4D/GUCY1A1/PRKCB/PLA2G4F/HRAS/PLCB1/PRKG1/PLA2G4E,27
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,76/2402,88/2914,0.8636363636363636,1.0477253803648474,0.9845242527930377,0.20210335093541842,0.8702554316728008,0.8260883326969256,BAD/PPP1R12A/CREB3L3/ATP2B3/MEF2A/CNGB1/IRAG1/ATP2A3/ADCY2/VDAC3/MEF2C/CACNA1S/MYH7/MAPK1/NFATC2/MYLK2/PLCB4/CACNA1F/ATP1A3/PPP3CB/KNG1/ATF2/OPRD1/AKT3/SLC8A2/ADRA1A/NPPB/ADCY7/KCNJ8/ATF4/NFATC1/IRS4/KCNMB4/EDNRB/TRPC6/FXYD2/PLCB2/ADCY3/PRKG2/PIK3R5/ATP1B1/MYLK4/GNA12/CREB5/ADRA2A/ITPR1/EDNRA/PDE3B/ADCY8/KCNMA1/ATP2B2/CREB3L1/CALM3/NPPC/ATP1A1/GUCY1A1/ADCY1/IRS1/NPR1/ADRA1B/PRKCE/ADRA1D/PDE3A/ADCY5/ADCY6/NPPA/CREB3L2/PLCB1/ADRA2C/PRKG1/PPP3R2/KCNMB2/CNGA1/ADRA2B/PIK3R6/ADORA3,76
Cellular Processes,Cellular community - eukaryotes,hsa04540,Gap junction,38/2402,43/2914,0.8837209302325582,1.0720910868849602,1.0313853733362006,0.20720367420780972,0.8702554316728008,0.8260883326969256,ADCY2/GNAS/MAPK1/PLCB4/HTR2A/ADCY7/TUBA1B/PRKCG/TUBA4A/KRAS/TUBB2A/TUBB2B/PLCB2/ADCY3/PRKG2/EGF/EGFR/HTR2C/DRD2/ITPR1/GJA1/GRM1/ADCY8/GJD2/GUCY1A1/ADCY1/MAPK7/PRKCB/CDK1/ADCY5/ADCY6/HRAS/PLCB1/DRD1/PRKG1/TUBB4B/LPAR1/TUBB8,38
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,38/2402,43/2914,0.8837209302325582,1.0720910868849602,1.0313853733362006,0.20720367420780972,0.8702554316728008,0.8260883326969256,WAS/MAPK9/DGKG/SLC44A1/DGKD/MAPK1/DGKH/PIP5K1B/MAPK8/MAPK10/SLC22A2/SLC5A7/PLA2G4A/AKT3/PIK3CA/PRKCG/KRAS/DGKB/SLC44A5/EGF/PLPP2/SLC44A3/PIK3R1/EGFR/DGKZ/WASF2/PLA2G4D/RALGDS/PRKCB/PLA2G4F/RAC3/PIK3CD/HRAS/JUN/PIP5K1C/PLA2G4E/SLC22A5/DGKK,38
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,70/2402,81/2914,0.8641975308641975,1.0484061635879565,0.9568451275581394,0.21233094829377192,0.8807802299593501,0.8360789776869771,CD38/CACNG3/CACNA2D2/PPP1R12A/CACNB1/CAMK2A/PTGS2/CACNG5/CACNG4/ADCY2/MEF2C/CACNA1S/GNAS/MAPK1/NFATC2/MYLK2/PLCB4/CACNA1F/CACNG7/PRKAG2/PPP3CB/CACNG1/CAMKK2/PRKAG3/PLA2G4A/ADCY7/KCNJ2/PRKCG/NFATC1/KRAS/PLCB2/ADCY3/PIK3R5/CAMK2D/MYLK4/EGFR/CAMK2G/ITPR1/CAMK4/CACNA2D1/ADCY8/KCNJ6/PLA2G4D/CALM3/PRKAA2/KCNJ9/KCNJ3/GUCY1A1/ADCY1/MAPK7/PRKCB/CACNG2/CACNB3/KCNJ4/PLA2G4F/NPR1/ADCY5/ADCY6/HRAS/NPPA/JUN/OXTR/KCNJ14/PLCB1/CAMK1D/KCNJ12/PLA2G4E/PPP3R2/RYR3/PIK3R6,70
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,59/2402,68/2914,0.8676470588235294,1.05259097810648,0.9503203294818935,0.21875597517351486,0.8963659470524512,0.8508736903411426,NDUFS1/MAPK9/SNCAIP/MAOB/CAMK2A/VDAC3/GNAS/PSMC1/KLC3/MAPK8/MAPK10/ATP5F1B/TUBA1B/TUBA4A/ADORA2A/ATF4/UBA1/TUBB2A/TUBB2B/NDUFA9/GNAL/TP53/SLC39A3/SNCA/CAMK2D/SLC39A12/CAMK2G/DRD2/ITPR1/UCHL1/KIF5A/CALM3/COX7A1/SLC18A2/SLC39A2/KIF5C/GPR37/MFN1/CYCS/ADCY5/UQCRH/KLC2/TH/UBA7/DRD1/TUBB4B/LRRK2/SLC39A10/PSMD12/MAP3K5/MT-ND6/MT-CYB/MT-ND2/RYR3/MT-ND3/MT-ND4/MT-ATP6/MT-ND4L/TUBB8,59
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,26/2402,29/2914,0.896551724137931,1.0876568376927274,1.0273860217216388,0.22347597163194896,0.9046738128715042,0.8587599163535896,NDUFS1/ATP6V0A1/ATP6AP1/ATP12A/ATP6V1D/ATP4A/ATP6V0A4/ATP5F1B/ATP6V0E1/ATP6V1A/ATP6V1E1/ATP6V1G1/NDUFA9/ATP6V1B2/ATP6V1C1/ATP6V0D1/COX7A1/CYCS/UQCRH/MT-ND6/MT-CYB/MT-ND2/MT-ND3/MT-ND4/MT-ATP6/MT-ND4L,26
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",42/2402,48/2914,0.875,1.061511240632806,0.9305908445767348,0.23563532165054707,0.9425412866021883,0.8947055446129794,CASR/CREB3L3/MEF2A/SLC12A3/ADCY2/MEF2C/GNAS/MAPK1/PLCB4/PDE4C/CYP27B1/PDE4D/ATF2/SGK1/ADCY7/PRKCG/ATF4/JUND/ARHGEF11/KL/PLCB2/ADCY3/ARRB2/RXRG/GNA12/CREB5/EGFR/ITPR1/NR4A2/ADCY8/MMP16/MMP14/CREB3L1/PTH1R/ADCY1/PRKCB/ADCY5/ADCY6/CREB3L2/PLCB1/PDE4B/MAFB,42
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,78/2402,91/2914,0.8571428571428571,1.039847745926014,0.8363552358396187,0.24779478082374737,0.9530951493435069,0.9047237789820884,WNT16/IGF1/HGF/CD44/ANK1/PPP1R12A/WNT8A/ERBB3/CAMK2A/CTTN/WNT11/MMP2/PXN/MAPK1/TIMP3/TGFB1/CAV1/MET/WNT2/COL1A1/WNT5B/PTPN6/NANOG/WNT5A/FN1/WNT6/SDC1/AKT3/PIK3CA/TWIST1/SDC4/PRKCG/SMO/KRAS/VAV3/WNT2B/WNT10A/TLR4/RPS6/TLR2/RDX/ITGAV/FGF2/LUM/TP53/ERBB2/VAV1/WNT9A/CAMK2D/ANK2/PIK3R1/EGFR/MSN/GPC3/CAMK2G/PAK1/ITPR1/FZD7/TIAM1/MAPK13/WNT4/FZD5/ITGA2/PRKCB/SDC2/PIK3CD/HPSE2/HRAS/FZD8/FZD2/HCLS1/MAPK11/PTCH1/WNT7B/FZD9/ARHGEF12/PLCG2/NANOGP8,78
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,52/2402,60/2914,0.8666666666666667,1.0514016097696364,0.8712586931528085,0.24793799295139973,0.9530951493435069,0.9047237789820884,CFTR/CLDN11/WAS/MAPK9/NEDD4/MPP4/CTTN/MAP3K1/PARD6A/TJP3/CLDN15/ACTR3C/PRKAG2/MAPK8/MAPK10/RAPGEF2/POPDC1/PPP2CA/CLDN16/PRKAG3/TUBA1B/TUBA4A/CRB3/PATJ/MYH10/CLDN10/ARPC5L/TJAP1/RDX/PPP2R1B/ERBB2/CGN/RAB13/MSN/PARD3/MAGI1/TIAM1/CD1D/RUNX1/PRKAA2/MICALL2/JAM3/PRKCE/CLDN20/PPP2R2D/JUN/HCLS1/SCRIB/IGSF5/CLDN6/CLDN4/MAP3K5,52
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,25/2402,28/2914,0.8928571428571429,1.083174735339598,0.9577320989087558,0.2484639598329647,0.9530951493435069,0.9047237789820884,TKTL1/CPS1/MAT2B/PFKP/ASNS/PHGDH/PRPS2/PGK1/TPI1/ENO2/ARG1/GOT1/ACO1/GOT2/PSAT1/SDS/ALDOA/MAT1A/NAGS/PGAM2/PGAM1/PAH/SHMT2/ENO4/PGAM4,25
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,103/2402,121/2914,0.8512396694214877,1.0326862600725293,0.7953242279720684,0.2546780150388968,0.9530951493435069,0.9047237789820884,BAD/WNT16/NOS2/BID/NDUFS1/RB1CC1/MAPK9/WNT8A/CASP8/PTGS2/ATP2A3/VDAC3/CACNA1S/GSK3B/WNT11/NOS1/MAPK1/PSMC1/PLCB4/CACNA1F/KLC3/GRIN2D/WNT2/MAPK8/PPP3CB/DKK1/MAPK10/ATP5F1B/WNT5B/WNT5A/WNT6/AKT3/PIK3CA/TUBA1B/TUBA4A/ATF4/APOE/CHRM3/IRS4/RTN3/KRAS/WNT2B/WNT10A/TUBB2A/TUBB2B/PLCB2/NDUFA9/SLC39A3/WNT9A/SNCA/PIK3R1/SLC39A12/NRBF2/ITPR1/DKK2/FZD7/KIF5A/CALM3/COX7A1/WNT4/FZD5/CYBB/SLC39A2/CASP7/APBB1/CHRFAM7A/KIF5C/AXIN2/IRS1/PPID/PIK3CD/CYCS/UQCRH/HRAS/KLC2/CHRNA7/LPL/CDK5R1/ULK1/FZD8/FZD2/BACE2/PLCB1/GRIN2A/CSF1/CHRM5/WNT7B/TUBB4B/PPP3R2/FZD9/MME/SLC39A10/PSMD12/MAP3K5/MT-ND6/MT-CYB/MT-ND2/RYR3/MT-ND3/MT-ND4/MT-ATP6/MT-ND4L/TUBB8,103
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,7/2402,7/2914,1,1.2131557035803497,1.2227712680753435,0.25817605403459243,0.9530951493435069,0.9047237789820884,IDI1/HMGCS1/HMGCR/PCYOX1/ACAT2/FDPS/MVD,7
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,19/2402,21/2914,0.9047619047619048,1.097617065144126,0.9722611678534756,0.2586393669246656,0.9530951493435069,0.9047237789820884,GCLC/MDH1/MAT2B/DNMT3B/PHGDH/SMS/DNMT3A/GOT1/GOT2/TST/BHMT2/LDHA/PSAT1/SDS/BHMT/MAT1A/LDHAL6A/AHCYL1/LACC1,19
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,30/2402,34/2914,0.8823529411764706,1.070431503159132,0.8946062650409957,0.2613110708388518,0.9530951493435069,0.9047237789820884,TYMP/ADSS2/CTPS2/RRM2B/ENTPD2/ADA2/AMPD2/NT5C1A/GDA/CMPK2/GMPR/AK7/AK5/ADK/XDH/AK8/HPRT1/TK1/ENTPD3/RRM2/TYMS/LACC1/ADSS1/ADA/ENTPD4/NUDT16/PNP/NT5M/NME1/NME2,30
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,13/2402,14/2914,0.9285714285714286,1.1265017247531819,1.0275033087783116,0.2656886464834142,0.9530951493435069,0.9047237789820884,ALDH3B1/ALDH3A2/UPB1/ALDH3A1/AOC3/AOC2/GAD2/ALDH1B1/ALDH9A1/GADL1/ALDH7A1/CARNS1/DPYD,13
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,13/2402,14/2914,0.9285714285714286,1.1265017247531819,1.0275033087783116,0.2656886464834142,0.9530951493435069,0.9047237789820884,HS3ST1/HS3ST2/HS3ST3B1/HS6ST1/GLCE/NDST4/HS3ST3A1/EXTL1/EXTL2/HS6ST2/EXT1/HS6ST3/HS3ST5,13
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,51/2402,59/2914,0.864406779661017,1.0486600149592853,0.8177432180587785,0.2666397143996716,0.9530951493435069,0.9047237789820884,IGF1/PRKCH/MAPK9/CAMK2A/ADCY2/GNAS/PLCB4/HTR2A/TRPA1/MAPK8/ASIC2/MAP2K6/MAPK10/ASIC1/KNG1/PLA2G4A/ADCY7/PIK3CA/PRKCG/NGF/CYP2J2/PLCB2/ADCY3/TRPM8/CAMK2D/PIK3R1/HTR2C/CAMK2G/ITPR1/ADCY8/MAPK13/PLA2G4D/CALM3/F2RL1/ADCY1/PRKCB/PLA2G4F/PRKCE/PTGER4/PIK3CD/ADCY5/ADCY6/PLCB1/MAPK11/TRPV2/PLA2G4E/IL1RAP/HRH1/PLCG2/NTRK1/ASIC3,51
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,56/2402,65/2914,0.8615384615384616,1.0451802984692244,0.797776634974144,0.27037767071795843,0.9562831301182529,0.907749963740071,WNT16/ISL1/IGF1/WNT8A/FGFR3/TCF7/GSK3B/REST/WNT11/MAPK1/DLX5/WNT2/BMPR1A/WNT5B/NANOG/LIFR/WNT5A/OTX1/WNT6/ID2/AKT3/ESRRB/PIK3CA/INHBA/ACVR1C/BMP4/HOXD1/DUSP9/KRAS/WNT2B/ACVR1B/WNT10A/FGF2/BMPR1B/INHBE/ZFHX3/WNT9A/MEIS1/PIK3R1/FZD7/MAPK13/ZIC3/WNT4/FZD5/AXIN2/ONECUT1/PIK3CD/ID4/HRAS/FZD8/FZD2/SOX2/MAPK11/WNT7B/FZD9/NANOGP8,56
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,50/2402,58/2914,0.8620689655172413,1.0458238823968533,0.7633936450555938,0.2862628562729821,0.9669915208492214,0.9179148835128887,FKBP4/CREB3L3/ADCY2/PGR/MMP2/GNAS/HSP90AB1/MAPK1/PLCB4/HSPA8/KRT18/OPRM1/ATF2/AKT3/CTSD/ADCY7/PIK3CA/ATF4/KRT17/SHC2/RARA/KRAS/GABBR2/PLCB2/ADCY3/ESR2/PIK3R1/CREB5/EGFR/SHC3/ITPR1/GRM1/ADCY8/KCNJ6/CREB3L1/CALM3/KCNJ9/KCNJ3/TGFA/ADCY1/KRT19/PIK3CD/ADCY5/ADCY6/HRAS/JUN/CREB3L2/PLCB1/SHC4/KRT14,50
Human Diseases,Cancer: overview,hsa05204,Chemical carcinogenesis - DNA adducts,18/2402,20/2914,0.9,1.0918401332223147,0.8925242049005705,0.29053190043094057,0.9669915208492214,0.9179148835128887,MGST1/CYP3A43/GSTO2/PTGS2/MGST2/CYP3A5/CYP2C18/HSD11B1/CYP2E1/GSTT2B/CYP1A1/MGST3/EPHX1/AKR1C2/NAT2/HSD11B1L/GSTM2/GSTA1,18
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,60/2402,70/2914,0.8571428571428571,1.039847745926014,0.7308188607378877,0.29153080695930395,0.9669915208492214,0.9179148835128887,WNT16/CACNA1G/CREB3L3/WNT8A/CAMK2A/PDE8A/ADCY2/TCF7/CACNA1S/KCNK2/GSK3B/WNT11/GNAS/MAPK1/CACNA1I/PLCB4/CACNA1F/CDK6/WNT2/RASD1/WNT5B/WNT5A/WNT6/ATF2/ADCY7/CDKN2C/ATF4/PDE11A/LDLR/WNT2B/WNT10A/PLCB2/ADCY3/ARMC5/WNT9A/CAMK2D/CREB5/EGFR/CRH/CAMK2G/ITPR1/TCF7L1/FZD7/ADCY8/CREB3L1/WNT4/FZD5/ADCY1/AXIN2/KCNK3/ADCY5/ADCY6/FZD8/FZD2/CREB3L2/KCNA4/PLCB1/WNT7B/FZD9/CACNA1H,60
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,65/2402,76/2914,0.8552631578947368,1.0375673780621413,0.7186761777662605,0.2932692702066822,0.9669915208492214,0.9179148835128887,CYTH3/VTA1/EHD3/AP2S1/EPN3/FGFR3/NEDD4/CLTCL1/TFRC/ACAP1/AMPH/SMAP2/EPS15/CYTH4/GRK3/PARD6A/CAV1/ACTR3C/DNM1/PIP5K1B/SH3GL2/HSPA8/FOLR1/RAB35/SMAP1/CBLB/WIPF1/DNAJC6/IQSEC3/WIPF3/CLTA/ARFGEF2/PSD4/LDLR/RAB11FIP5/VPS36/STAM/ARPC5L/CLTC/ARRB2/SH3GL1/IQSEC1/EGFR/PARD3/ASAP1/KIF5A/RAB11FIP1/ZFYVE9/LDLRAP1/CCR5/AP2M1/FOLR2/PIP5KL1/RAB4A/KIF5C/WIPF2/GRK2/HRAS/CLTB/RNF41/AP2A2/PIP5K1C/MVB12B/AP2A1/DNM3,65
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,34/2402,39/2914,0.8717948717948718,1.0576229210700485,0.7845676780833848,0.2943652635073283,0.9669915208492214,0.9179148835128887,ATP6V0A1/CTSA/CLTCL1/AP3M2/ATP6AP1/LAMP3/MCOLN1/ACP5/NAGPA/AP3B2/DMXL2/LAPTM4B/MAN2B1/ATP6V0A4/NCOA7/CTSD/NPC2/CLTA/AP1M2/SORT1/CTSV/DNASE2B/CLTC/CTSK/ATP6V0D1/LAPTM5/CTSS/CLTB/SGSH/HYAL3/CLN3/LITAF/ENTPD4/AP1G2,34
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,75/2402,88/2914,0.8522727272727273,1.033939520096889,0.7001364977733202,0.2955183761838174,0.9669915208492214,0.9179148835128887,CD99/ITGAL/CD22/CLDN11/CD6/CNTN1/VCAN/CDH1/ITGA8/PTPRC/SIGLEC1/ICAM1/NRCAM/MADCAM1/CD40/CD99L2/PTPRS/MAG/ITGB8/CLDN15/VSIR/CNTNAP1/NECTIN1/SELPLG/CLDN16/CD86/ITGA4/SDC1/CD58/CD2/CD80/SDC4/LRRC4/CLDN10/ITGAV/ITGB7/ITGA9/CD226/CD8A/PTPRD/NCAM2/ICOSLG/ITGB2/JAML/SDC3/NTNG1/VCAM1/JAM3/SDC2/ITGAM/ALCAM/CLDN20/CD8B/NEGR1/PTPRM/CNTNAP2/NECTIN3/SLITRK1/CDH4/SLITRK4/NRXN1/TIGIT/CADM1/CNTN2/SLITRK6/CLDN6/SELL/CLDN4/NTNG2/SPN/PDCD1LG2/L1CAM/HLA-DMB/CD8B2/LOC102723996,75
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,39/2402,45/2914,0.8666666666666667,1.0514016097696364,0.7525571154105611,0.2998694269481902,0.9669915208492214,0.9179148835128887,MAP3K14/MAPK9/NCK2/PAK3/PTPRC/GSK3B/MAPK1/NFATC2/PAK5/MAPK8/PPP3CB/MAPK10/PTPN6/ITK/PPP2CA/CBLB/AKT3/PIK3CA/NFATC1/KRAS/VAV3/TEC/PPP2R1B/VAV1/PIK3R1/NFKBIE/PAK1/CD8A/MAPK13/PPP2R3B/PIK3CD/CD8B/HRAS/PPP2R2D/JUN/MAPK11/PPP3R2/CD247/CD8B2,39
Human Diseases,Substance dependence,hsa05033,Nicotine addiction,23/2402,26/2914,0.8846153846153846,1.0731761993210784,0.811670369210065,0.3047484991944457,0.9669915208492214,0.9179148835128887,GABRA3/GABRA1/SLC17A6/CHRNA4/SLC32A1/SLC17A7/GRIN2D/GABRG2/GRIN3B/GRIA3/GABRB2/CHRNA6/GRIA4/GABRG1/GABRB1/CHRFAM7A/CHRNA7/SLC17A8/GRIN2A/GABRA5/GABRD/GRIN3A/GABRQ,23
Genetic Information Processing,Translation,hsa03015,mRNA surveillance pathway,12/2402,13/2914,0.9230769230769231,1.1198360340741689,0.9377930349939061,0.3052515104551763,0.9669915208492214,0.9179148835128887,PABPC1/PABPC1L/NXT2/PPP2CA/PPP2R1B/PABPC3/MSI2/PPP2R3B/PPP2R2D/PABPN1L/RNPS1/PAPOLB,12
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,6/2402,6/2914,1,1.2131557035803497,1.1318715537982105,0.31334556140759384,0.9669915208492214,0.9179148835128887,CYP46A1/CYP27A1/CH25H/CYP39A1/ACOX2/CYP7B1,6
Metabolism,Glycan biosynthesis and metabolism,hsa00510,N-Glycan biosynthesis,6/2402,6/2914,1,1.2131557035803497,1.1318715537982105,0.31334556140759384,0.9669915208492214,0.9179148835128887,MAGT1/MAN1A1/MAN1C1/ST6GAL2/MGAT5B/DHRSX,6
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,6/2402,6/2914,1,1.2131557035803497,1.1318715537982105,0.31334556140759384,0.9669915208492214,0.9179148835128887,ST3GAL1/ST8SIA1/FUT9/FUT1/FUT2/B3GALT5,6
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,6/2402,6/2914,1,1.2131557035803497,1.1318715537982105,0.31334556140759384,0.9669915208492214,0.9179148835128887,HCCS/CP/FTL/HMOX1/BLVRA/HEPHL1,6
