gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
ANGPTL4,0.007540908493391218,0.007540908493391218,0.4353395177462101,0.0032828554668812328,240.0,2696.0,252.0,0.9850615663478968,0.8315519719982499,0.9843115194699669,1.0953205030782818,0.2733762481275912,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DAPK2,0.008289613727108298,0.008289613727108298,0.39420622083766643,0.003267817299567405,188.0,3510.0,253.0,0.9883117694855929,0.780673792112007,0.9842490155634727,1.205318086551237,0.2280805300150739,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC068308.1,-0.007026591233023242,0.007026591233023242,0.461887199947137,0.003245492549794206,274.0,2240.0,254.0,0.9829364335270955,0.860053753359585,0.9841865116569786,-1.0448939564803594,0.29607198328524253,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TAFA2,0.005300760338139175,0.005300760338139175,0.6117236344717043,0.0032426003795099564,451.0,689.0,255.0,0.9718732420776298,0.9569973123320208,0.9841240077504844,0.7662044870518242,0.4435546389353098,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RERG,-0.007573585484960195,0.007573585484960195,0.42611518903947354,0.0032272198106304264,232.0,2860.0,256.0,0.98556159759985,0.8213013313332083,0.9840615038439903,-1.125256752380619,0.2604802503200965,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PACRG-AS3,-0.007754706041105512,0.007754706041105512,0.41557826574497064,0.003222687287924676,219.0,3066.0,257.0,0.9863741483842741,0.8084255265954122,0.9839989999374961,-1.1518664548323465,0.24937595466436657,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00278,-0.0058213487249671346,0.0058213487249671346,0.5518714975233285,0.003212636438453132,396.0,1152.0,258.0,0.9753109569348084,0.9280580036252266,0.983936496031002,-0.8678232517293462,0.3854910990480942,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HIVEP3,-0.00979144655491149,0.00979144655491149,0.32638055496539936,0.0031957377605060597,125.0,5140.0,259.0,0.9922495155947246,0.6787924245265329,0.9838739921245078,-1.4510984150095896,0.1467524578238686,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC14A1,0.005567778661944219,0.005567778661944219,0.5715352646979909,0.0031821818513341144,426.0,984.0,260.0,0.9734358397399837,0.9385586599162448,0.9838114882180137,0.8054340383342888,0.42056925608828877,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
B3GNT5,0.0049297814691241565,0.0049297814691241565,0.6452478464520892,0.0031809308764317785,491.0,501.0,261.0,0.9693730858178636,0.968748046752922,0.9837489843115195,0.7117013564825485,0.4766497275092454,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
UQCRB,0.005410507910709682,0.005410507910709682,0.5868628634841727,0.003175226165382853,440.0,864.0,262.0,0.9725607850490656,0.9460591286955434,0.9836864804050253,0.7823282794752391,0.43402167134153435,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS4X,0.00495997382066773,0.00495997382066773,0.6387198107511587,0.003168033540067594,487.0,537.0,263.0,0.9696231014438402,0.9664979061191324,0.9836239764985312,0.7161371284787865,0.4739066798884606,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SOX6,0.007462651557655378,0.007462651557655378,0.4242368830790067,0.003165932036324412,246.0,2896.0,264.0,0.9846865429089318,0.8190511906994187,0.983561472592037,1.0838232229294515,0.2784431864523924,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL138701.2,-0.006302802271918175,0.006302802271918175,0.502001415584566,0.0031640156626525427,340.0,1706.0,265.0,0.9788111756984812,0.8934308394274643,0.9834989686855429,-0.9385569989160386,0.34795823935451176,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL034405.1,0.004803576825112264,0.004803576825112264,0.6488580909726072,0.003116839688582601,510.0,479.0,266.0,0.9681855115944746,0.9701231326957935,0.9834364647790487,0.6931597392489517,0.4882093110773804,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC5A11,0.012959111364229338,0.012959111364229338,0.24035027584983779,0.003114725991161289,70.0,7618.0,267.0,0.9956872304519032,0.5239077442340146,0.9833739608725546,1.8913470242226944,0.058578035307729426,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC6A15,0.006078301283810244,0.006078301283810244,0.5116499515017465,0.003109962557074515,372.0,1580.0,268.0,0.9768110506906682,0.9013063316457278,0.9833114569660604,0.8804385289997839,0.37862179198039625,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TMTC2,0.0085905425210861,0.0085905425210861,0.36191316546189234,0.003109030436841255,173.0,4258.0,269.0,0.9892493280830051,0.7339208700543784,0.9832489530595663,1.2495296649459156,0.21147141037809325,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MYO16,0.004039161246237176,0.004039161246237176,0.767726532762408,0.003100971258841954,660.0,134.0,270.0,0.9588099256203513,0.9916869804362772,0.9831864491530721,0.5808540378076907,0.5613388316443779,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SH3TC2,0.004202118328283181,0.004202118328283181,0.7351976910003378,0.0030893876922639947,621.0,194.0,271.0,0.9612475779736234,0.987936746046628,0.9831239452465779,0.6047952157608265,0.5453150728985274,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL23,0.005045472391794982,0.005045472391794982,0.6119038190887804,0.003087343825646353,477.0,686.0,272.0,0.9702481405087818,0.9571848240515032,0.9830614413400838,0.7286983285223568,0.46618621548430816,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL18,0.005236748005730687,0.005236748005730687,0.5887289876265936,0.0030830253518694104,456.0,848.0,273.0,0.971560722545159,0.9470591911994499,0.9829989374335896,0.7567999823678594,0.4491697033981794,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
OXR1,-0.008540612184397247,0.008540612184397247,0.35954339516904915,0.0030707207016003354,176.0,4322.0,274.0,0.9890618163635227,0.7299206200387525,0.9829364335270955,-1.267329487152096,0.20503750114107655,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PDZD2,-0.009345868879564746,0.009345868879564746,0.32849145130133744,0.003070038031920228,134.0,5078.0,275.0,0.9916869804362772,0.6826676667291706,0.9828739296206013,-1.385635445965941,0.16585824899834778,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GABRA2,-0.00693191463110611,0.00693191463110611,0.44226879082555265,0.0030657695020052562,281.0,2564.0,276.0,0.9824989061816364,0.8398024876554785,0.9828114257141072,-1.0309843469927749,0.30254816024281617,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SGCZ,0.009743684222054213,0.009743684222054213,0.31426284242313723,0.0030620778992962315,127.0,5460.0,277.0,0.9921245077817363,0.658791174448403,0.982748921807613,1.4189458714797634,0.15591479739635306,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GINS3,0.0067482367449219665,0.0067482367449219665,0.4524589330350551,0.003053299997475346,293.0,2393.0,278.0,0.9817488593037065,0.8504906556659791,0.9826864179011188,0.978863487830746,0.3276474350476133,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PAG1,-0.006264090005991407,0.006264090005991407,0.4865031166700556,0.0030474993110165666,345.0,1891.0,279.0,0.9784986561660104,0.8818676167260454,0.9826239139946247,-0.9328695060137037,0.350887348616163,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00240,-0.00570235050278666,0.00570235050278666,0.5341884596811494,0.0030461298316456333,411.0,1322.0,280.0,0.9743733983373961,0.91743233952122,0.9825614100881305,-0.8503403809172312,0.395135872121396,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PLEKHH2,-0.006056059548271158,0.006056059548271158,0.5026196176792104,0.003043894334794581,375.0,1699.0,281.0,0.9766235389711857,0.8938683667729233,0.9824989061816364,-0.9023062795161485,0.36689419073501295,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM222A-AS1,-0.005963663245419882,0.005963663245419882,0.5094658026289398,0.003038282481936548,385.0,1614.0,282.0,0.9759984999062441,0.8991811988249265,0.9824364022751422,-0.8887316848989613,0.3741472982945342,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC008591.1,0.007972417273030712,0.007972417273030712,0.3806801016028253,0.0030349406175174507,205.0,3833.0,283.0,0.9872492030751921,0.7604850303143946,0.9823738983686481,1.158716511106782,0.24657175839225953,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NETO1,-0.007612168839948002,0.007612168839948002,0.39816710581710785,0.003030915235993267,228.0,3431.0,284.0,0.9858116132258267,0.7856116007250453,0.9823113944621539,-1.1309253060647804,0.25808653106450596,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RAB3IP,-0.007444302441913223,0.007444302441913223,0.406999139556855,0.0030298246884596764,249.0,3243.0,285.0,0.9844990311894494,0.7973623351459467,0.9822488905556598,-1.1062628657630575,0.26861275962425335,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CARMIL1,-0.005693808406475167,0.005693808406475167,0.5305723790151212,0.0030209774718798254,412.0,1359.0,286.0,0.9743108944309019,0.9151196949809363,0.9821863866491656,-0.8490854011070961,0.39583377321598867,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NFATC2,-0.005475615975322841,0.005475615975322841,0.5516678255409406,0.0030207211586035887,434.0,1155.0,287.0,0.9729358084880305,0.9278704919057441,0.9821238827426714,-0.8170292071899125,0.41391173708899087,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LRIG1,0.007573308107698865,0.007573308107698865,0.3982348126233443,0.0030159549352083118,233.0,3428.0,288.0,0.9854990936933559,0.7857991124445278,0.9820613788361773,1.1000805596650423,0.27129702325114957,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL6,0.005098520963836254,0.005098520963836254,0.5892672244122912,0.003004391296967669,468.0,842.0,289.0,0.9708106756672292,0.9474342146384149,0.9819988749296831,0.736492069594876,0.4614312920349022,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EIF1B-AS1,0.005715620664825075,0.005715620664825075,0.5252041761898542,0.00300186784268316,407.0,1415.0,290.0,0.9746234139633727,0.9116194762172636,0.981936371023189,0.8271545530580325,0.4081494670265424,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GRID2,0.018056746517305933,0.018056746517305933,0.16553157745818528,0.0029889617347722444,24.0,10002.0,291.0,0.9985624101506344,0.374898431151947,0.9818738671166948,2.640276673720911,0.008283836909580788,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC098617.1,-0.005858083825972111,0.005858083825972111,0.509647998468585,0.002985560696767877,391.0,1607.0,292.0,0.9756234764672792,0.8996187261703856,0.9818113632102007,-0.8732202653432637,0.3825430310098925,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NKX6-2,-0.005116784174042019,0.005116784174042019,0.5823910449491101,0.0029799692818994004,464.0,895.0,293.0,0.9710606912932058,0.9441215075942246,0.9817488593037065,-0.7643106882900522,0.4446821174499056,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AF117829.1,0.006243909341683392,0.006243909341683392,0.47668026514782325,0.00297634836055261,351.0,2024.0,294.0,0.9781236327270454,0.8735545971623226,0.9816863553972123,0.9047691805691026,0.36558768220992954,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC005400.1,0.006540034592666684,0.006540034592666684,0.45305097723754617,0.0029629690633749986,322.0,2381.0,295.0,0.979936246015376,0.851240702543909,0.9816238514907182,0.9482750364741959,0.3429894559407143,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NEAT1,-0.008205721350804449,0.008205721350804449,0.3605298972144723,0.0029584078751761288,191.0,4297.0,296.0,0.9881242577661103,0.7314832177011064,0.981561347584224,-1.2181283052135559,0.22317521907808646,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GFRA1,-0.007574157834730548,0.007574157834730548,0.38881653166286667,0.00294495777956706,231.0,3627.0,297.0,0.9856241015063442,0.7733608350521908,0.9814988436777299,-1.1253408403351368,0.260444629749899,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCNN3,0.006928837668539009,0.006928837668539009,0.42348706675212366,0.002934273140251208,282.0,2910.0,298.0,0.9824364022751422,0.8181761360085005,0.9814363397712357,1.0053968473909989,0.31470579731217097,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC023590.1,-0.006651303105455713,0.006651303105455713,0.4394157648630024,0.002922687441419485,310.0,2628.0,299.0,0.9806862928933058,0.8358022376398525,0.9813738358647416,-0.9897577222462638,0.32229255391403955,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SEZ6L,0.005119303700631546,0.005119303700631546,0.5690857242858121,0.0029133226543129414,463.0,1006.0,300.0,0.9711231951997,0.9371835739733734,0.9813113319582474,0.7395454085091602,0.45957587709425773,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM198B-AS1,0.004296935622340749,0.004296935622340749,0.6775521221051686,0.0029113978494662678,601.0,363.0,301.0,0.9624976561035065,0.9773735858491156,0.9812488280517533,0.6187254953262532,0.5360972113137172,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC087473.1,-0.006922365494962443,0.006922365494962443,0.4198467581874552,0.0029063327120486806,283.0,2993.0,302.0,0.9823738983686481,0.8129883117694856,0.9811863241452591,-1.0295814158354182,0.3032065428651669,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC01965,0.003105860890106851,0.003105860890106851,0.9297691059642295,0.0028877335030439125,957.0,21.0,303.0,0.940246265391587,0.9987499218701169,0.9811238202387649,0.44373627876771904,0.657233262988709,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SCN1A-AS1,0.008032643916576454,0.008032643916576454,0.3587826368803693,0.0028819731655103575,202.0,4344.0,304.0,0.9874367147946747,0.7285455340958811,0.9810613163322708,1.167564833453654,0.242982342222271,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GABRA4,-0.004796231195238215,0.004796231195238215,0.6001673256456926,0.0028785412496245633,511.0,772.0,305.0,0.9681230076879805,0.9518094880930058,0.9809988124257766,-0.7172159820484235,0.4732408393380636,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SORCS3,0.004659118427198647,0.004659118427198647,0.6175613144575492,0.0028772913001141862,529.0,645.0,306.0,0.9669979373710857,0.9597474842177636,0.9809363085192825,0.6719363338722011,0.5016242282765069,0.9999962640752833,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MCF2L2,0.006624776793129624,0.006624776793129624,0.43423434261510024,0.0028767055957364144,316.0,2721.0,307.0,0.9803112694543409,0.8299893743358959,0.9808738046127883,0.9607251127516465,0.3366904009141847,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TSHZ2,0.006833398768053983,0.006833398768053983,0.4193550344904968,0.0028656201760645966,289.0,3001.0,308.0,0.9819988749296831,0.8124882805175324,0.9808113007062942,0.9913752432270353,0.32150238426790567,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DPYSL3,0.006008169396678833,0.006008169396678833,0.47541237667967523,0.002856358092369174,382.0,2045.0,309.0,0.9761860116257266,0.8722420151259453,0.9807487967998,0.870134957231554,0.3842266559133414,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS21,0.004269309584381226,0.004269309584381226,0.6680262277595124,0.0028520107767917224,608.0,404.0,310.0,0.9620601287580474,0.9748109256828552,0.9806862928933058,0.6146667586170239,0.5387748168414037,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC01505,-0.008478191634673279,0.008478191634673279,0.33616198381964413,0.0028500457191148808,181.0,4856.0,311.0,0.988749296831052,0.6965435339708732,0.9806237889868117,-1.2581588425252355,0.2083343162993656,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PIK3C2A,-0.006048201844073956,0.006048201844073956,0.4710255742673976,0.0028488577468900682,377.0,2113.0,312.0,0.9764985311581974,0.8679917494843428,0.9805612850803175,-0.9011518485940533,0.3675075886041934,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TTN,0.00595090181167058,0.00595090181167058,0.47618009508987713,0.002833700990551819,386.0,2036.0,313.0,0.97593599599975,0.8728045502843927,0.9804987811738234,0.8617213711117324,0.3888408624012123,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARPP19,0.006639280903800856,0.006639280903800856,0.4266233177214372,0.0028324720464641033,312.0,2850.0,314.0,0.9805612850803175,0.8219263703981499,0.9804362772673292,0.9628560142765886,0.33561978593479513,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DOCK4,0.009692516901050227,0.009692516901050227,0.29222781713517,0.0028324230565396503,128.0,6067.0,315.0,0.9920620038752422,0.6208513032064504,0.9803737733608351,1.4114285183082345,0.15811829895858454,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC044781.1,0.004507615112932217,0.004507615112932217,0.6273696801572434,0.002827941051672241,555.0,601.0,316.0,0.9653728358022376,0.9624976561035065,0.9803112694543409,0.6496779099865889,0.5159002957317294,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL049830.3,0.005901054158429452,0.005901054158429452,0.4791650337871095,0.0028275788152034116,389.0,1985.0,317.0,0.9757484842802675,0.8759922495155947,0.9802487655478468,0.8543978996687721,0.3928845592916417,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SPATA5,0.005407203867178297,0.005407203867178297,0.5226921986834436,0.0028263032780650433,441.0,1443.0,318.0,0.9724982811425714,0.9098693668354272,0.9801862616413526,0.7818428590617374,0.4343069296376918,0.9999962640752833,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CCDC146,0.004422372075215101,0.004422372075215101,0.6387376101156116,0.002824735370364911,574.0,536.0,319.0,0.9641852615788487,0.9665604100256266,0.9801237577348584,0.6371542521643705,0.5240243731425229,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL10A,0.0044443230338252005,0.0044443230338252005,0.634370115871293,0.002819345717937149,571.0,561.0,320.0,0.9643727732983312,0.9649978123632728,0.9800612538283643,0.6403792228114146,0.5219260872560678,0.9999962640752833,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
