gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
SCARB1,0.008614588977230239,0.008614588977230239,0.49765319107553985,0.004287077694322799,382.0,1076.0,244.0,0.9761860116257266,0.9328083005187824,0.9848115507219202,0.7399136259844659,0.45935240590590354,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MATN2,-0.010171855461986108,0.010171855461986108,0.42114245860135585,0.00428380021779846,280.0,2011.0,245.0,0.9825614100881305,0.8743671479467466,0.984749046815426,-0.8656643553750456,0.3866742525494482,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL133346.1,0.007827352574238883,0.007827352574238883,0.5463027437692902,0.0042761041877563185,441.0,730.0,246.0,0.9724982811425714,0.9544346521657604,0.9846865429089318,0.6726326969690173,0.5011809948220027,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MRTFB,0.00982657229895028,0.00982657229895028,0.43414987019459933,0.00426620508804711,301.0,1819.0,247.0,0.9812488280517533,0.8863678979936246,0.9846240390024377,0.8434954262247795,0.3989514226756019,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PLEKHG1,-0.00805385955143058,0.00805385955143058,0.5295383529837243,0.004264827522026786,422.0,846.0,248.0,0.9736858553659604,0.9471841990124383,0.9845615350959435,-0.6846504541229949,0.49356452087556724,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SPTAN1,0.006380187572167586,0.006380187572167586,0.6671071947526193,0.004256269033264243,601.0,241.0,249.0,0.9624976561035065,0.9849990624414026,0.9844990311894494,0.5489511631781191,0.5830389652627097,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CACNA2D3,0.016027951463375396,0.016027951463375396,0.26460237570185474,0.004241034034843149,100.0,5401.0,250.0,0.9938121132570785,0.6624789049315583,0.9844365272829552,1.3734944834001748,0.16959867504039083,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC005400.1,-0.01188466276282196,0.01188466276282196,0.35577985592051303,0.004228323605420683,199.0,3123.0,251.0,0.9876242265141572,0.8048628039252453,0.9843740233764611,-1.0120489305633762,0.31151465861678873,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
KCNMA1-AS1,-0.008901857029526807,0.008901857029526807,0.474754599133155,0.004226197565593657,362.0,1306.0,252.0,0.9774360897556097,0.9184324020251265,0.9843115194699669,-0.7571243106574191,0.4489753906350349,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NPAS2,0.0066781120692650155,0.0066781120692650155,0.6301986166185048,0.004208536987674154,562.0,343.0,253.0,0.9649353084567786,0.9786236639789987,0.9842490155634727,0.5744131932176464,0.5656882271783135,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ELOVL5,-0.012399855052946012,0.012399855052946012,0.33884906224529937,0.004201679256668393,183.0,3490.0,254.0,0.9886242890180637,0.7819238702418901,0.9841865116569786,-1.0560796890108146,0.29093180898384396,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CNTNAP5,-0.009039856313766166,0.009039856313766166,0.4644199077833826,0.004198289235614312,355.0,1431.0,255.0,0.9778736171010688,0.9106194137133571,0.9841240077504844,-0.7689183791377521,0.44194176596379586,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DIPK2A,0.009156320911053681,0.009156320911053681,0.45641698050199353,0.004179100342730384,345.0,1529.0,256.0,0.9784986561660104,0.9044940308769298,0.9840615038439903,0.786212587321213,0.43174295299467413,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CCNB1IP1,-0.0036259761220592437,0.0036259761220592437,1.1513269855115535,0.004174684158147342,1318.0,3.0,257.0,0.9176823551471966,0.9998749921870117,0.9839989999374961,-0.30622269142274144,0.7594350964967238,0.999999113285704,False,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LAMA2,0.019416273709394027,0.019416273709394027,0.21489372527911108,0.004172435388450547,59.0,7127.0,258.0,0.9963747734233389,0.5545971623226451,0.983936496031002,1.6630764535042022,0.09629713257848227,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PCSK5,0.00983584193559443,0.00983584193559443,0.4240883427865586,0.004171265906376779,300.0,1967.0,259.0,0.9813113319582474,0.8771173198324895,0.9838739921245078,0.8442876530103857,0.39850868392390626,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TRPS1,-0.015095626452896334,0.015095626452896334,0.27607105410226374,0.004167465507185108,116.0,5069.0,260.0,0.992812050753172,0.683230201887618,0.9838114882180137,-1.286473003538377,0.19827803463677185,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DYSF,0.017466867537140753,0.017466867537140753,0.23833710621155307,0.004163002663382644,75.0,6297.0,261.0,0.9953747109194324,0.6064754047127945,0.9837489843115195,1.4964710249451647,0.13453095308919005,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MAN2A1,0.018658746762047054,0.018658746762047054,0.22300751831353047,0.004161040810244735,63.0,6847.0,262.0,0.9961247577973623,0.5720982561410088,0.9836864804050253,1.5983346344291756,0.10996852335588558,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RYR2,0.011464645152901605,0.011464645152901605,0.36179577727665413,0.0041478602042950615,215.0,3007.0,263.0,0.9866241640102507,0.8121132570785674,0.9836239764985312,0.9834928437604147,0.32536493565381797,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CCDC122,0.008026917211483462,0.008026917211483462,0.5156953650118495,0.004139444001295862,427.0,947.0,264.0,0.9733733358334896,0.9408713044565286,0.983561472592037,0.6896884303439305,0.4903901431347564,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MIR4300HG,0.01217500037566856,0.01217500037566856,0.33815384027749446,0.004117023132412262,192.0,3505.0,265.0,0.9880617538596163,0.7809863116444777,0.9834989686855429,1.044203145185921,0.2963914121193554,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NNAT,-0.011368347922653399,0.011368347922653399,0.3599507072424957,0.004092044874937848,222.0,3036.0,266.0,0.9861866366647916,0.8103006437902369,0.9834364647790487,-0.9679222337045864,0.33308320938024094,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PRKD3,-0.005781529259105027,0.005781529259105027,0.7053151578166234,0.004077800221807088,685.0,168.0,267.0,0.9572473279579974,0.9895618476154759,0.9833739608725546,-0.49044641005608486,0.6238180425915607,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PLCXD1,-0.011474737743086608,0.011474737743086608,0.3550646400801775,0.004074273626763475,213.0,3138.0,268.0,0.986749171823239,0.8039252453278329,0.9833114569660604,-0.977014808602462,0.3285618211235095,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
HIP1,-0.010300305913610664,0.010300305913610664,0.3946853062396641,0.004065379393875647,275.0,2395.0,269.0,0.9828739296206013,0.8503656478529908,0.9832489530595663,-0.8766423356677696,0.38068093662320335,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CCDC148,0.005149416585303935,0.005149416585303935,0.7874552020275456,0.0040549348775045044,788.0,79.0,270.0,0.9508094255890993,0.9951246952934558,0.9831864491530721,0.4437636806293018,0.6572134495074604,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC051619.5,0.006968166996905974,0.006968166996905974,0.580990590730257,0.004048439459839483,539.0,562.0,271.0,0.9663728983061441,0.9649353084567786,0.9831239452465779,0.5992026528044215,0.5490377539803544,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PACRG-AS3,-0.008656081697764873,0.008656081697764873,0.4661931094883118,0.004035405642665871,380.0,1408.0,272.0,0.9763110194387149,0.9120570035627227,0.9830614413400838,-0.7361191937863125,0.4616581629192784,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
VLDLR-AS1,0.00790481831152887,0.00790481831152887,0.5091205217828189,0.0040245052233639595,436.0,995.0,273.0,0.9728108006750422,0.9378711169448091,0.9829989374335896,0.6792532835576613,0.4969773911817028,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL357873.1,-0.007421982842775229,0.007421982842775229,0.5421554689327286,0.00402386858853547,485.0,757.0,274.0,0.9697481092568285,0.9527470466904182,0.9829364335270955,-0.6306472959610842,0.5282711668913187,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINGO2,0.015444217424438467,0.015444217424438467,0.25988521520203095,0.004013723768977147,108.0,5544.0,275.0,0.9933120820051253,0.653540846302894,0.9828739296206013,1.3236058244301603,0.1856339897931325,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC103974.1,-0.009140324431447912,0.009140324431447912,0.4335325775762278,0.003962628410648582,347.0,1828.0,276.0,0.9783736483530221,0.8858053628351772,0.9828114257141072,-0.7775048574413164,0.4368609697501602,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LAMA3,0.00502115129839631,0.00502115129839631,0.7890509668271518,0.003961944286585017,816.0,76.0,277.0,0.9490593162072629,0.9953122070129383,0.982748921807613,0.43280152538497324,0.6651589650805247,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC096576.3,-0.011228635657539687,0.011228635657539687,0.3508140682185691,0.003939163355565585,229.0,3226.0,278.0,0.9857491093193325,0.7984249015563473,0.9826864179011188,-0.9559817658146552,0.33908144686130015,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ROBO2,-0.012583191144351165,0.012583191144351165,0.3126925125920641,0.003934669655353376,176.0,4089.0,279.0,0.9890618163635227,0.7444840302518907,0.9826239139946247,-1.0717484544603404,0.28383303074923294,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NAV1,-0.01082852175560351,0.01082852175560351,0.3631521527048831,0.0039324009861590745,249.0,2978.0,280.0,0.9844990311894494,0.8139258703668979,0.9825614100881305,-0.9217861481679472,0.3566401341091918,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
GPRIN3,0.009751191496832094,0.009751191496832094,0.4024160516801421,0.003924035981332146,308.0,2268.0,281.0,0.9808113007062942,0.8583036439777486,0.9824989061816364,0.8370530280110158,0.4025627616654406,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LHFPL3-AS1,-0.00870756171540651,0.00870756171540651,0.4501948724869434,0.003920099636139623,378.0,1612.0,282.0,0.9764360272517032,0.8993062066379148,0.9824364022751422,-0.7405189184427179,0.4589851862013561,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TNNI3K,0.007583847507377378,0.007583847507377378,0.5167362896188246,0.003918849221997158,469.0,935.0,283.0,0.970748171760735,0.9416213513344585,0.9823738983686481,0.6518216076238629,0.5145162607695812,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
IL3RA,-0.006412980440816063,0.006412980440816063,0.6101928120001097,0.003913154568483256,595.0,413.0,284.0,0.9628726795424714,0.9742483905244078,0.9823113944621539,-0.5444132006821121,0.5861571638637524,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC083870.1,0.006212444401921615,0.006212444401921615,0.6249125260429039,0.003882234324105934,631.0,360.0,285.0,0.9606225389086818,0.977561097568598,0.9822488905556598,0.5346150421765228,0.5929160799056106,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TTF2,0.005662652986093671,0.005662652986093671,0.6831331045315714,0.0038683457142751425,705.0,208.0,286.0,0.9559972498281143,0.9870616913557098,0.9821863866491656,0.48762727956663104,0.6258138693463913,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
FP671120.4,0.0056072614425904535,0.0056072614425904535,0.6890151491545236,0.0038634880792148703,715.0,195.0,287.0,0.9553722107631727,0.9878742421401338,0.9821238827426714,0.4828932574960879,0.6291715294799411,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TSIX,-0.005885490127281382,0.005885490127281382,0.65624937597883,0.0038623492233579716,673.0,266.0,288.0,0.9579973748359273,0.9834364647790487,0.9820613788361773,-0.499331395259487,0.6175459412108346,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
C12orf40,-0.009625696837410273,0.009625696837410273,0.40098079030932393,0.003859719525142731,315.0,2295.0,289.0,0.9803737733608351,0.8566160385024064,0.9819988749296831,-0.8189870682073874,0.4127937917323492,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AGBL3,0.007088198043460697,0.007088198043460697,0.541263282387789,0.0038365813392182407,526.0,763.0,290.0,0.9671854490905681,0.9523720232514532,0.981936371023189,0.6094610711044541,0.5422188685603793,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CHI3L1,0.006412275342073326,0.006412275342073326,0.5966520665952612,0.003825897334425885,596.0,486.0,291.0,0.9628101756359773,0.9696856053503344,0.9818738671166948,0.5516935350515344,0.5811583400563969,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LGR5,0.010689421506150784,0.010689421506150784,0.35718814201846594,0.00381813460703423,255.0,3091.0,292.0,0.9841240077504844,0.8068629289330583,0.9818113632102007,0.9172385814448648,0.35901763365283634,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TENM2,-0.010109928925996638,0.010109928925996638,0.37725764048360316,0.0038140479320784198,283.0,2685.0,293.0,0.9823738983686481,0.8322395149696856,0.9817488593037065,-0.8603718220823163,0.3895841133737088,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RFX4,-0.011079850147409453,0.011079850147409453,0.34417831851509834,0.0038134441931346502,236.0,3384.0,294.0,0.9853115819738734,0.7885492843302706,0.9816863553972123,-0.9432658556921536,0.3455449358919642,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PCDH11Y,0.006670077184838914,0.006670077184838914,0.569246514681033,0.0037969181901230287,564.0,615.0,295.0,0.9648103006437903,0.9616226014125883,0.9816238514907182,0.5737264941693483,0.5661528968042333,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC087854.1,0.008192604329631363,0.008192604329631363,0.4632382945251135,0.0037951280573774934,410.0,1442.0,296.0,0.9744359022438902,0.9099318707419214,0.981561347584224,0.703848831454098,0.4815269198441441,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
UBTD1,-0.006261405561857483,0.006261405561857483,0.60466903682766,0.0037860780702757175,623.0,438.0,297.0,0.9611225701606351,0.9726857928620539,0.9814988436777299,-0.5314588979682303,0.5951008164351148,0.999999113285704,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TACR1,0.00792375396566839,0.00792375396566839,0.47673952402547315,0.003777566694087703,433.0,1281.0,298.0,0.9729983123945246,0.9199949996874804,0.9814363397712357,0.6808716137024324,0.4959527310646532,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RHD,-0.007113318238280647,0.007113318238280647,0.5308246735418206,0.003775924831634403,523.0,836.0,299.0,0.9673729608100506,0.9478092380773798,0.9813738358647416,-0.6042673657829702,0.5456658993671102,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CPQ,-0.009545022162719182,0.009545022162719182,0.39158728499717516,0.0037377093139370696,318.0,2448.0,300.0,0.9801862616413526,0.8470529408088006,0.9813113319582474,-0.8120922307219628,0.41673871090339576,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC096564.1,-0.00983819883958374,0.00983819883958374,0.379799931751449,0.003736547247831089,299.0,2644.0,301.0,0.9813738358647416,0.834802175135946,0.9812488280517533,-0.8371484896934195,0.40250910719762967,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC113370.1,-0.011578641260107051,0.011578641260107051,0.3226635646748216,0.0037360056630771094,208.0,3855.0,302.0,0.9870616913557098,0.7591099443715232,0.9811863241452591,-0.9858948923060921,0.3241846935771475,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DKK3,0.00905943537065329,0.00905943537065329,0.41166633108220874,0.00372946452071323,353.0,2144.0,303.0,0.9779986249140571,0.866054128383024,0.9811238202387649,0.777932292937553,0.4366089294630431,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SULF2,0.0070149508314974384,0.0070149508314974384,0.5314599056191573,0.003728165106830658,532.0,833.0,304.0,0.9668104256516032,0.9479967497968623,0.9810613163322708,0.6032010195494784,0.5463749695274813,0.999999113285704,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CRYAB,-0.00965948669563523,0.00965948669563523,0.38347024672842456,0.003704125746445176,314.0,2582.0,305.0,0.9804362772673292,0.8386774173385837,0.9809988124257766,-0.8218749085613609,0.4111480947847861,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SEM1,-0.00979138077516744,0.00979138077516744,0.3764204823819881,0.0036856762745742524,305.0,2700.0,306.0,0.9809988124257766,0.8313019563722732,0.9809363085192825,-0.8331471975063908,0.40476171786660364,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TP53TG5,0.011242448199073324,0.011242448199073324,0.3277793976631185,0.0036850428989510654,227.0,3734.0,307.0,0.9858741171323208,0.7666729170573161,0.9808738046127883,0.9645028460657404,0.33479388221021633,0.999999113285704,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Caudate,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
