gene,effect_size,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pvalue,padj,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
CLDND1,-0.0060274899821855,0.0060274899821855,0.5607526135140833,0.0033799307604405,379.0,1065.0,239.0,0.9763735233452092,0.933495843490218,0.9851240702543907,-0.8981089224138321,0.3691274826937212,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC24A4,0.0078545472147385,0.0078545472147385,0.4297821230089907,0.0033757439772247,210.0,2793.0,240.0,0.9869366835427216,0.8254890930683167,0.9850615663478968,1.1413993868340144,0.25370375974614,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CNTN3,0.0079164413029795,0.0079164413029795,0.4254733320478561,0.0033682346591399,207.0,2873.0,241.0,0.987124195262204,0.8204887805487843,0.9849990624414026,1.1504926852793458,0.249941005222515,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PIM3,-0.0056068576851888,0.0056068576851888,0.5995606000788007,0.0033616509582882,421.0,774.0,242.0,0.9737483592724544,0.9516844802800176,0.9849365585349084,-0.8363108554087224,0.4029800477907983,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM155A,-0.0100082396214079,0.0100082396214079,0.334648005990446,0.0033492374327787,118.0,4887.0,243.0,0.9926870429401836,0.6946059128695543,0.9848740546284144,-1.4829490183637437,0.138087956447404,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SYT14,0.0090280857272447,0.0090280857272447,0.369637358387717,0.0033371177595165,152.0,4075.0,244.0,0.9905619101193824,0.7453590849428089,0.9848115507219202,1.3138122332719202,0.1889093998111319,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CMSS1,0.0057715681102688,0.0057715681102688,0.5773033825116888,0.0033319457924547,402.0,934.0,245.0,0.9749359334958436,0.9416838552409524,0.984749046815426,0.835374188133568,0.403507058252109,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC093110.1,-0.0045224251988721,0.0045224251988721,0.7335165517491066,0.0033172737374199,552.0,199.0,246.0,0.9655603475217202,0.9876242265141572,0.9846865429089318,-0.6769892057627149,0.4984128030757913,0.9999962640752832,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EPHA6,-0.007261572098338,0.007261572098338,0.4561442242468112,0.0033123241716087,263.0,2328.0,247.0,0.9836239764985312,0.8545534095880992,0.9846240390024376,-1.0794166580496998,0.2804020282599695,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC069437.1,0.0080549058480128,0.0080549058480128,0.4107616116051914,0.0033086461074578,200.0,3154.0,248.0,0.987561722607663,0.8029251828239266,0.9845615350959436,1.17083549131895,0.2416649088249907,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DPY19L1,-0.0073728127227104,0.0073728127227104,0.4474623238206959,0.0032990559139987,252.0,2474.0,249.0,0.9843115194699668,0.8454278392399525,0.9844990311894494,-1.0957598052776554,0.273183902847308,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MT-ND2,0.0069843232786687,0.0069843232786687,0.4718418579409162,0.003295496072267,277.0,2095.0,250.0,0.982748921807613,0.8691168198012376,0.9844365272829552,1.0135486309727533,0.3107981798553978,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LTBP1,-0.0087585318671376,0.0087585318671376,0.3749310072884198,0.0032838451753136,162.0,3958.0,251.0,0.989936871054441,0.7526720420026252,0.9843740233764612,-1.2993456096702063,0.1938253484811838,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ANGPTL4,0.0075409084933912,0.0075409084933912,0.4353395177462101,0.0032828554668812,240.0,2696.0,252.0,0.9850615663478968,0.8315519719982499,0.9843115194699668,1.0953205030782818,0.2733762481275912,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DAPK2,0.0082896137271082,0.0082896137271082,0.3942062208376664,0.0032678172995674,188.0,3510.0,253.0,0.9883117694855929,0.780673792112007,0.9842490155634728,1.205318086551237,0.2280805300150739,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC068308.1,-0.0070265912330232,0.0070265912330232,0.461887199947137,0.0032454925497942,274.0,2240.0,254.0,0.9829364335270956,0.860053753359585,0.9841865116569786,-1.0448939564803594,0.2960719832852425,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TAFA2,0.0053007603381391,0.0053007603381391,0.6117236344717043,0.0032426003795099,451.0,689.0,255.0,0.9718732420776298,0.9569973123320208,0.9841240077504844,0.7662044870518242,0.4435546389353098,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RERG,-0.0075735854849601,0.0075735854849601,0.4261151890394735,0.0032272198106304,232.0,2860.0,256.0,0.98556159759985,0.8213013313332083,0.9840615038439904,-1.125256752380619,0.2604802503200965,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PACRG-AS3,-0.0077547060411055,0.0077547060411055,0.4155782657449706,0.0032226872879246,219.0,3066.0,257.0,0.986374148384274,0.8084255265954122,0.983998999937496,-1.1518664548323465,0.2493759546643665,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00278,-0.0058213487249671,0.0058213487249671,0.5518714975233285,0.0032126364384531,396.0,1152.0,258.0,0.9753109569348084,0.9280580036252266,0.983936496031002,-0.8678232517293462,0.3854910990480942,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HIVEP3,-0.0097914465549114,0.0097914465549114,0.3263805549653993,0.003195737760506,125.0,5140.0,259.0,0.9922495155947246,0.6787924245265329,0.9838739921245078,-1.4510984150095896,0.1467524578238686,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC14A1,0.0055677786619442,0.0055677786619442,0.5715352646979909,0.0031821818513341,426.0,984.0,260.0,0.9734358397399836,0.9385586599162448,0.9838114882180136,0.8054340383342888,0.4205692560882887,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
B3GNT5,0.0049297814691241,0.0049297814691241,0.6452478464520892,0.0031809308764317,491.0,501.0,261.0,0.9693730858178636,0.968748046752922,0.9837489843115196,0.7117013564825485,0.4766497275092454,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
UQCRB,0.0054105079107096,0.0054105079107096,0.5868628634841727,0.0031752261653828,440.0,864.0,262.0,0.9725607850490656,0.9460591286955434,0.9836864804050252,0.7823282794752391,0.4340216713415343,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS4X,0.0049599738206677,0.0049599738206677,0.6387198107511587,0.0031680335400675,487.0,537.0,263.0,0.9696231014438402,0.9664979061191324,0.9836239764985312,0.7161371284787865,0.4739066798884606,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SOX6,0.0074626515576553,0.0074626515576553,0.4242368830790067,0.0031659320363244,246.0,2896.0,264.0,0.9846865429089318,0.8190511906994187,0.983561472592037,1.0838232229294515,0.2784431864523924,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL138701.2,-0.0063028022719181,0.0063028022719181,0.502001415584566,0.0031640156626525,340.0,1706.0,265.0,0.9788111756984812,0.8934308394274643,0.9834989686855428,-0.9385569989160386,0.3479582393545117,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL034405.1,0.0048035768251122,0.0048035768251122,0.6488580909726072,0.0031168396885826,510.0,479.0,266.0,0.9681855115944746,0.9701231326957936,0.9834364647790488,0.6931597392489517,0.4882093110773804,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC5A11,0.0129591113642293,0.0129591113642293,0.2403502758498377,0.0031147259911612,70.0,7618.0,267.0,0.9956872304519032,0.5239077442340146,0.9833739608725546,1.8913470242226944,0.0585780353077294,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC6A15,0.0060783012838102,0.0060783012838102,0.5116499515017465,0.0031099625570745,372.0,1580.0,268.0,0.9768110506906682,0.9013063316457278,0.9833114569660604,0.8804385289997839,0.3786217919803962,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TMTC2,0.0085905425210861,0.0085905425210861,0.3619131654618923,0.0031090304368412,173.0,4258.0,269.0,0.9892493280830053,0.7339208700543784,0.9832489530595664,1.2495296649459156,0.2114714103780932,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MYO16,0.0040391612462371,0.0040391612462371,0.767726532762408,0.0031009712588419,660.0,134.0,270.0,0.9588099256203512,0.9916869804362772,0.983186449153072,0.5808540378076907,0.5613388316443779,0.9999962640752832,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SH3TC2,0.0042021183282831,0.0042021183282831,0.7351976910003378,0.0030893876922639,621.0,194.0,271.0,0.9612475779736234,0.987936746046628,0.983123945246578,0.6047952157608265,0.5453150728985274,0.9999962640752832,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL23,0.0050454723917949,0.0050454723917949,0.6119038190887804,0.0030873438256463,477.0,686.0,272.0,0.9702481405087818,0.9571848240515032,0.9830614413400838,0.7286983285223568,0.4661862154843081,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL18,0.0052367480057306,0.0052367480057306,0.5887289876265936,0.0030830253518694,456.0,848.0,273.0,0.971560722545159,0.94705919119945,0.9829989374335896,0.7567999823678594,0.4491697033981794,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
OXR1,-0.0085406121843972,0.0085406121843972,0.3595433951690491,0.0030707207016003,176.0,4322.0,274.0,0.9890618163635227,0.7299206200387525,0.9829364335270956,-1.267329487152096,0.2050375011410765,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PDZD2,-0.0093458688795647,0.0093458688795647,0.3284914513013374,0.0030700380319202,134.0,5078.0,275.0,0.9916869804362772,0.6826676667291706,0.9828739296206012,-1.385635445965941,0.1658582489983477,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GABRA2,-0.0069319146311061,0.0069319146311061,0.4422687908255526,0.0030657695020052,281.0,2564.0,276.0,0.9824989061816364,0.8398024876554785,0.9828114257141072,-1.0309843469927749,0.3025481602428161,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SGCZ,0.0097436842220542,0.0097436842220542,0.3142628424231372,0.0030620778992962,127.0,5460.0,277.0,0.9921245077817364,0.658791174448403,0.982748921807613,1.4189458714797634,0.155914797396353,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GINS3,0.0067482367449219,0.0067482367449219,0.4524589330350551,0.0030532999974753,293.0,2393.0,278.0,0.9817488593037064,0.8504906556659791,0.9826864179011188,0.978863487830746,0.3276474350476133,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PAG1,-0.0062640900059914,0.0062640900059914,0.4865031166700556,0.0030474993110165,345.0,1891.0,279.0,0.9784986561660104,0.8818676167260454,0.9826239139946248,-0.9328695060137036,0.350887348616163,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00240,-0.0057023505027866,0.0057023505027866,0.5341884596811494,0.0030461298316456,411.0,1322.0,280.0,0.974373398337396,0.91743233952122,0.9825614100881304,-0.8503403809172312,0.395135872121396,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PLEKHH2,-0.0060560595482711,0.0060560595482711,0.5026196176792104,0.0030438943347945,375.0,1699.0,281.0,0.9766235389711856,0.8938683667729233,0.9824989061816364,-0.9023062795161484,0.3668941907350129,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM222A-AS1,-0.0059636632454198,0.0059636632454198,0.5094658026289398,0.0030382824819365,385.0,1614.0,282.0,0.975998499906244,0.8991811988249265,0.9824364022751422,-0.8887316848989613,0.3741472982945342,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC008591.1,0.0079724172730307,0.0079724172730307,0.3806801016028253,0.0030349406175174,205.0,3833.0,283.0,0.987249203075192,0.7604850303143946,0.982373898368648,1.158716511106782,0.2465717583922595,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NETO1,-0.007612168839948,0.007612168839948,0.3981671058171078,0.0030309152359932,228.0,3431.0,284.0,0.9858116132258268,0.7856116007250453,0.982311394462154,-1.1309253060647804,0.2580865310645059,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RAB3IP,-0.0074443024419132,0.0074443024419132,0.406999139556855,0.0030298246884596,249.0,3243.0,285.0,0.9844990311894494,0.7973623351459467,0.9822488905556598,-1.1062628657630575,0.2686127596242533,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CARMIL1,-0.0056938084064751,0.0056938084064751,0.5305723790151212,0.0030209774718798,412.0,1359.0,286.0,0.974310894430902,0.9151196949809364,0.9821863866491656,-0.8490854011070961,0.3958337732159886,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NFATC2,-0.0054756159753228,0.0054756159753228,0.5516678255409406,0.0030207211586035,434.0,1155.0,287.0,0.9729358084880304,0.927870491905744,0.9821238827426714,-0.8170292071899125,0.4139117370889908,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LRIG1,0.0075733081076988,0.0075733081076988,0.3982348126233443,0.0030159549352083,233.0,3428.0,288.0,0.985499093693356,0.7857991124445278,0.9820613788361772,1.1000805596650425,0.2712970232511495,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL6,0.0050985209638362,0.0050985209638362,0.5892672244122912,0.0030043912969676,468.0,842.0,289.0,0.9708106756672292,0.9474342146384148,0.9819988749296832,0.736492069594876,0.4614312920349022,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EIF1B-AS1,0.005715620664825,0.005715620664825,0.5252041761898542,0.0030018678426831,407.0,1415.0,290.0,0.9746234139633728,0.9116194762172636,0.981936371023189,0.8271545530580325,0.4081494670265424,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GRID2,0.0180567465173059,0.0180567465173059,0.1655315774581852,0.0029889617347722,24.0,10002.0,291.0,0.9985624101506344,0.374898431151947,0.9818738671166948,2.640276673720911,0.0082838369095807,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC098617.1,-0.0058580838259721,0.0058580838259721,0.509647998468585,0.0029855606967678,391.0,1607.0,292.0,0.9756234764672792,0.8996187261703856,0.9818113632102008,-0.8732202653432637,0.3825430310098925,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NKX6-2,-0.005116784174042,0.005116784174042,0.5823910449491101,0.0029799692818994,464.0,895.0,293.0,0.9710606912932058,0.9441215075942246,0.9817488593037064,-0.7643106882900522,0.4446821174499056,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AF117829.1,0.0062439093416833,0.0062439093416833,0.4766802651478232,0.0029763483605526,351.0,2024.0,294.0,0.9781236327270454,0.8735545971623226,0.9816863553972124,0.9047691805691026,0.3655876822099295,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC005400.1,0.0065400345926666,0.0065400345926666,0.4530509772375461,0.0029629690633749,322.0,2381.0,295.0,0.979936246015376,0.851240702543909,0.9816238514907182,0.948275036474196,0.3429894559407143,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NEAT1,-0.0082057213508044,0.0082057213508044,0.3605298972144723,0.0029584078751761,191.0,4297.0,296.0,0.9881242577661103,0.7314832177011064,0.981561347584224,-1.218128305213556,0.2231752190780864,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GFRA1,-0.0075741578347305,0.0075741578347305,0.3888165316628666,0.002944957779567,231.0,3627.0,297.0,0.9856241015063442,0.7733608350521908,0.98149884367773,-1.1253408403351368,0.260444629749899,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KCNN3,0.006928837668539,0.006928837668539,0.4234870667521236,0.0029342731402512,282.0,2910.0,298.0,0.9824364022751422,0.8181761360085005,0.9814363397712356,1.0053968473909989,0.3147057973121709,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC023590.1,-0.0066513031054557,0.0066513031054557,0.4394157648630024,0.0029226874414194,310.0,2628.0,299.0,0.9806862928933058,0.8358022376398525,0.9813738358647416,-0.9897577222462638,0.3222925539140395,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SEZ6L,0.0051193037006315,0.0051193037006315,0.5690857242858121,0.0029133226543129,463.0,1006.0,300.0,0.9711231951997,0.9371835739733734,0.9813113319582474,0.7395454085091602,0.4595758770942577,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAM198B-AS1,0.0042969356223407,0.0042969356223407,0.6775521221051686,0.0029113978494662,601.0,363.0,301.0,0.9624976561035063,0.9773735858491156,0.9812488280517532,0.6187254953262532,0.5360972113137172,0.9999962640752832,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC087473.1,-0.0069223654949624,0.0069223654949624,0.4198467581874552,0.0029063327120486,283.0,2993.0,302.0,0.982373898368648,0.8129883117694856,0.9811863241452592,-1.0295814158354182,0.3032065428651669,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC01965,0.0031058608901068,0.0031058608901068,0.9297691059642296,0.0028877335030439,957.0,21.0,303.0,0.940246265391587,0.9987499218701168,0.9811238202387648,0.443736278767719,0.657233262988709,0.9999962640752832,True,False,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SCN1A-AS1,0.0080326439165764,0.0080326439165764,0.3587826368803693,0.0028819731655103,202.0,4344.0,304.0,0.9874367147946748,0.7285455340958811,0.9810613163322708,1.167564833453654,0.242982342222271,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GABRA4,-0.0047962311952382,0.0047962311952382,0.6001673256456926,0.0028785412496245,511.0,772.0,305.0,0.9681230076879804,0.9518094880930058,0.9809988124257766,-0.7172159820484235,0.4732408393380636,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SORCS3,0.0046591184271986,0.0046591184271986,0.6175613144575492,0.0028772913001141,529.0,645.0,306.0,0.9669979373710856,0.9597474842177636,0.9809363085192824,0.6719363338722011,0.5016242282765069,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MCF2L2,0.0066247767931296,0.0066247767931296,0.4342343426151002,0.0028767055957364,316.0,2721.0,307.0,0.9803112694543408,0.8299893743358959,0.9808738046127884,0.9607251127516464,0.3366904009141847,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TSHZ2,0.0068333987680539,0.0068333987680539,0.4193550344904968,0.0028656201760645,289.0,3001.0,308.0,0.9819988749296832,0.8124882805175324,0.9808113007062942,0.9913752432270352,0.3215023842679056,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
