contrast,tf,activity_score,padj,analysis_type
OUD_Effect_Male_vs_Female_Caudate,MESP2,2.5437339806119486,0.0466201319758303,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,MITF,-2.9171185232636487,0.018005364724527576,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,MNT,-2.7556917548881343,0.02697536084220922,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,MTF1,-3.978614555135492,0.0007232869127256071,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,MYC,-6.820871837790564,5.108614614073095e-10,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NCOA1,-2.9202273013690685,0.017954105540121085,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NCOA3,-3.8334304128779206,0.0012386260801098435,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NCOR2,-2.712645366954352,0.030352736547186666,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NEUROD6,-5.4360514508617594,1.6445124182590106e-06,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFAT5,-2.832996119305583,0.022238646900722,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFE2L2,-4.565048436537198,8.004774489761703e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFIC,-4.120530065734074,0.0004391213594944924,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFKB,-7.9397129870986545,1.8926525202273854e-13,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFKB1,-7.126710517344319,6.88680009926347e-11,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFKB2,-3.675002601002297,0.0019013473342549623,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFKBIB,-4.646779691287533,6.052905858099108e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NFKBIZ,-3.600622257017863,0.0024293924490802646,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NKRF,-3.210407432776245,0.008285711595499965,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NKX3-1,-3.2031530689367353,0.008423959528545607,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NR1H3,-3.764819636036426,0.0014991867689208242,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NR2C2,-4.301111391653637,0.00023815695221720117,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NR3C1,-4.006318006870395,0.0006530231938582289,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NR3C2,-4.184293556501288,0.00035529119597027797,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,NUPR1,-3.8364600064969885,0.0012386260801098435,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,OVOL1,-2.863554046524856,0.020477961369924025,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PARK7,-2.536655077785318,0.04729331445183694,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PAX8,-2.9746366752977336,0.015615612530799858,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PLAGL1,-4.548521097683255,8.470994192905955e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,POU2F1,-3.0763386604590166,0.011859995281959738,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,POU4F1,-3.1186708167441064,0.01053083042165364,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PPARD,-3.6933105140467277,0.0018187314452723482,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PRDM2,-2.8582936178172824,0.02067977921087709,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,PROP1,2.946327472031457,0.016827890464191836,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,RARA,-2.9522621909493174,0.01666922078568672,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,RARB,-3.1037370038600507,0.01090109362875406,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,REL,-8.406901255833262,7.94308983362474e-15,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,RELA,-8.68688764079471,9.435817542388462e-16,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,RELB,-3.0643327442426127,0.012249869461598208,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,RUNX2,-2.7623229605030244,0.02660419575643113,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SIN3A,2.5690901006339115,0.0439983150864188,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SKIL,3.783547038842081,0.0014264239034794167,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SMAD1,-3.522682629439227,0.0031353423386377755,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SMAD2,-2.866428692741123,0.020431958857480986,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SMAD3,-4.0645060052067725,0.0005416122025011555,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SMAD4,-4.159694876756482,0.00038258344303720705,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SMAD6,4.0499920477579066,0.0005674365453396282,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SOX6,-4.298640398348354,0.00023815695221720117,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SP1,-8.265553017064473,1.7434039809105818e-14,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SP2,-3.015078050552352,0.014094938204551346,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SP3,-4.1687756439226,0.00037389881213859965,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SPI1,-3.7184670512887097,0.0017168853343652757,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SREBF1,-2.91428595320114,0.01804155191594062,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SREBF2,-2.9448190872804165,0.016827890464191836,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,SSRP1,-4.188191123978179,0.00035529119597027797,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT1,-10.352740704454773,1.6354626901329348e-22,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT2,-3.1191575185075724,0.01053083042165364,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT3,-10.478534331250765,8.768200562227087e-23,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT5A,-4.18995161773265,0.00035529119597027797,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT5B,-4.394935927841193,0.0001597537915660343,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,STAT6,-4.462171715199006,0.00012187677315514804,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TAF1,-2.627387481326629,0.03815788191055552,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBP,-3.6558185113179325,0.002021090228649959,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBPL1,-3.8273522830472366,0.0012386260801098435,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBPL2,-3.2178982951801056,0.00821529797829114,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBX1,3.4895151947020997,0.0034802023097192146,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBX21,-2.7794192962628395,0.02591254660213719,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TBX6,-2.5856289298132245,0.04257916411013725,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TCF3,-3.440057475099347,0.004060632240831785,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TFAP2C,5.246540778155901,4.3137927308724335e-06,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TFAP4,-3.6537322841964266,0.002021090228649959,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TFDP1,-3.153698569660243,0.009498849821604012,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,THAP11,-3.5282695175083276,0.003131042331630194,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TLX1,-3.256070969117562,0.007316600427250072,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TP53,-4.815233336043117,3.0333264784437044e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TRERF1,-2.651300259565009,0.036003976000914185,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,TSC22D1,-3.69205595548418,0.0018187314452723482,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,VDR,-4.872095186652324,2.416787360775543e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,VENTX,-3.701623786250347,0.00179225740965299,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,WT1,-3.1785305750763264,0.0089727250533689,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,WWTR1,-2.9970367282700883,0.01484292071426397,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,XBP1,-3.3496281265299164,0.005437775796300494,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZFP42,-3.0431936839417753,0.01294156339305107,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZGPAT,-4.6426673302014105,6.052905858099108e-05,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZIC1,-3.82729842329083,0.0012386260801098435,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZNF300,2.613635931429455,0.039484119124721245,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZNF354C,-3.4675509064874515,0.0037032136934986412,Transcription_Factor
OUD_Effect_Male_vs_Female_Caudate,ZXDC,-2.7755781697286737,0.026048040906064347,Transcription_Factor
Control_Effect_Male_vs_Female,KDM5D,7.51648288452414,4.171925328004593e-11,Transcription_Factor
Control_Effect_Male_vs_Female,MYC,6.202952627965999,2.0196692262430095e-07,Transcription_Factor
Control_Effect_Male_vs_Female,REST,5.510096001207608,8.66570967981005e-06,Transcription_Factor
Control_Effect_Male_vs_Female_Putamen,ASCL1,-3.7666995544502058,0.02975908015852958,Transcription_Factor
Control_Effect_Male_vs_Female_Putamen,KDM5D,7.199519586091839,4.457706108536893e-10,Transcription_Factor
Control_Effect_Male_vs_Female_Putamen,KLF11,-4.552162989857502,0.0012766147802460847,Transcription_Factor
Control_Effect_Male_vs_Female_Putamen,REST,5.593193815788571,8.084547410230183e-06,Transcription_Factor
