gene,mean_group1,mean_group2,log_fold_change,abs_log_fold_change,t_statistic,pvalue,padj,significant
PCNX2,1.2866089,1.0769947,-0.20961428,0.20961428,2.1282878354989627,0.033557704261660375,0.07327009664117985,False
COL4A5,4.6622725,4.9875813,0.3253088,0.3253088,-2.1236354665063697,0.03394612113443006,0.07395669092468422,False
SKAP2,0.6075606,0.41621774,-0.19134283,0.19134283,2.1208377566109187,0.03418154473103017,0.07418454666486382,False
PPP3CA,3.4333642,3.1850805,-0.24828362,0.24828362,2.1206300801991254,0.03419907601250222,0.07418454666486382,False
CCDC88A,9.014771,8.56964,-0.4451313,0.4451313,2.1155119866436123,0.034633565080127424,0.07496442658036238,False
GRM3,10.622235,10.030344,-0.5918913,0.5918913,2.1136284400564707,0.034794648943795775,0.07515042968422413,False
YPEL2,3.040938,2.8526983,-0.18823957,0.18823957,2.1124622559269812,0.034894703683801036,0.07520410276681257,False
TGFBR1,0.56209034,0.40095404,-0.1611363,0.1611363,2.109514819903209,0.03514868130662586,0.07558856194973303,False
APBB1IP,1.9818444,1.1857563,-0.7960881,0.7960881,2.103006606440369,0.03571508962452528,0.07663040484211822,False
FYN,3.3299332,3.8008509,0.4709177,0.4709177,-2.1013292120279443,0.03586233036500568,0.07663040484211822,False
ANGPTL4,0.07555074,0.12912217,0.053571425,0.053571425,-2.1013083784414786,0.035864162380217446,0.07663040484211822,False
ADGRV1,3.6461897,5.6142697,1.96808,1.96808,-2.1000168219982287,0.03597789243118447,0.07663040484211822,False
FYB1,1.1164424,0.67401975,-0.4424227,0.4424227,2.0995815504923017,0.03601629027579556,0.07663040484211822,False
MIR181A1HG,6.6075196,6.180119,-0.4274006,0.4274006,2.0946392857279372,0.03645473634457454,0.07739859096512641,False
LINC02798,1.0916896,0.6736053,-0.41808426,0.41808426,2.090250395672625,0.03684790122389245,0.0780675873387552,False
SH3RF3,1.0572294,0.68852895,-0.36870044,0.36870044,2.0867740368522383,0.03716188161873852,0.07856634591699475,False
VEGFA,0.118696615,0.08312906,-0.03556755,0.03556755,2.0803054721518586,0.037752187871660264,0.07964596597396681,False
PTPRG,0.91975176,1.3161968,0.39644504,0.39644504,-2.076566121401755,0.03809706263314943,0.08020434238557775,False
SERINC5,3.1668963,3.3457935,0.17889714,0.17889714,-2.0730028476648563,0.038428191015442495,0.08073149372992121,False
PLP1,35.446,32.41775,-3.0282478,3.0282478,2.070418291451448,0.03866989927331896,0.0810689712228909,False
PTPRE,1.5791037,1.2560596,-0.32304406,0.32304406,2.0659057137067434,0.039095018337499954,0.08163314071762888,False
LRCH1,0.6185716,0.412426,-0.20614558,0.20614558,2.0658290546591815,0.03910227440374423,0.08163314071762888,False
MAF,0.5651544,0.3821227,-0.18303168,0.18303168,2.0620498698035266,0.03946141134358522,0.0822112736324692,False
PTPRZ1,2.4828017,3.6325371,1.1497355,1.1497355,-2.0582885894402545,0.03982162740308465,0.08278924616025915,False
CMIP,1.1619239,0.92696583,-0.23495805,0.23495805,2.0572294975330747,0.03992355891537392,0.08282896040534009,False
CDH20,10.353697,9.7477865,-0.6059103,0.6059103,2.0509236228683876,0.040535063615013446,0.08387080126671513,False
FOXP1,4.160709,3.9677203,-0.19298863,0.19298863,2.050325590162869,0.040593467813090124,0.08387080126671513,False
OBI1-AS1,2.5217257,3.8264673,1.3047416,1.3047416,-2.0462603844819887,0.04099237444630852,0.08452035968311036,False
CTNND2,15.056525,16.351892,1.2953672,1.2953672,-2.0442286284034785,0.0411929882258017,0.08460931791045109,False
SPON1,0.61127687,0.8869867,0.2757098,0.2757098,-2.0439794214580598,0.041217651948222155,0.08460931791045109,False
FUT8,10.212158,9.636138,-0.57602024,0.57602024,2.043255717251444,0.04128934714030013,0.08460931791045109,False
SPARCL1,1.5772742,2.1808798,0.6036056,0.6036056,-2.029463193588211,0.042676082236007384,0.08727215181187604,False
LANCL1,5.006983,4.6880302,-0.31895256,0.31895256,2.0285887784786043,0.04276531212334198,0.08727614719049384,False
NTRK2,3.1623468,3.8188007,0.65645385,0.65645385,-2.0172774462077125,0.04393389057531067,0.0894783922104087,False
SEMA5A,0.92409587,1.2884692,0.36437333,0.36437333,-2.0155831644925053,0.04411123155084838,0.0896569746968463,False
MEF2A,4.68266,3.8388388,-0.8438213,0.8438213,2.0125378624826427,0.044431505724827694,0.09012475806253083,False
LYN,0.57709867,0.37196428,-0.20513439,0.20513439,2.005339759643812,0.04519634917662583,0.09149058537778508,False
INPP5D,1.2473501,0.77237356,-0.47497654,0.47497654,2.0028410822193146,0.04546443535287774,0.09184734414722776,False
DNAH7,0.50807416,0.7735189,0.26544476,0.26544476,-2.000691244021844,0.04569616714333472,0.0921293692405942,False
FRMD5,26.516975,24.914324,-1.6026516,1.6026516,1.9974693778584576,0.04604531875665378,0.09264651661298548,False
ARHGAP22,2.3360395,1.8880079,-0.44803166,0.44803166,1.994917952624263,0.046323409200441514,0.09301889397679018,False
ZHX3,2.393064,2.6066108,0.21354675,0.21354675,-1.992423887269931,0.046596615184846216,0.09337999035039322,False
SAMSN1,0.5136854,0.3157913,-0.1978941,0.1978941,1.9902467233441916,0.046836216127215675,0.09367243225443135,False
HDAC9,2.6999662,2.2791357,-0.4208305,0.4208305,1.9870187775888515,0.047193367788792046,0.09419833889978452,False
AC012494.1,7.1958184,6.435055,-0.76076365,0.76076365,1.985675237642268,0.04734269663685156,0.0943081606311784,False
SRGAP2,2.0240943,1.4081246,-0.6159698,0.6159698,1.9817123065874698,0.047785479680080546,0.09500095363833111,False
KCNQ3,3.2148442,2.1569371,-1.0579071,1.0579071,1.9792938260664603,0.048057408421286814,0.09524133486976606,False
ARL15,1.7153157,1.5159726,-0.19934309,0.19934309,1.978943783618735,0.048096874109231864,0.09524133486976606,False
TULP4,3.4864087,3.3014624,-0.1849463,0.1849463,1.9773453581350062,0.048277436052581404,0.09540995267308577,False
PLEKHH1,8.845718,9.439548,0.59382915,0.59382915,-1.9701197930565952,0.04910078391746083,0.09684572764785174,False
PSD3,6.1181455,6.36922,0.2510743,0.2510743,-1.9600870276322528,0.05026355454919856,0.09894400501810739,False
SPATA6,2.7589238,2.909684,0.15076017,0.15076017,-1.9527669401740102,0.0511264429551533,0.10044487810442691,False
AC004852.2,0.3700785,0.6409069,0.27082837,0.27082837,-1.9391370882652865,0.05276623064827638,0.10346319734956153,False
CD44,0.11363367,0.039752908,-0.07388076,0.07388076,1.9323879595344007,0.05359436758702607,0.10488134557147959,False
RUNX2,0.7868028,0.63041186,-0.15639096,0.15639096,1.9285214444585645,0.05407367768326623,0.10561265172512935,False
TBC1D22A,2.468327,2.1954067,-0.27292037,0.27292037,1.9183150399337057,0.05535614571976706,0.10790671680266484,False
ARHGAP25,0.4104022,0.26013786,-0.15026435,0.15026435,1.9054776424097977,0.057005157260309615,0.11090497521461014,False
MT-ND1,0.97191095,1.1860336,0.21412265,0.21412265,-1.9014817010978489,0.057526728329972215,0.11159486951341974,False
CLASP2,13.6609125,14.2761345,0.615222,0.615222,-1.9009955414367048,0.057590454709891055,0.11159486951341974,False
ARHGAP26,1.5788448,1.1662661,-0.4125787,0.4125787,1.9002023942826705,0.05769454753843801,0.11159486951341974,False
PPP1R12B,4.108327,3.9053092,-0.20301771,0.20301771,1.8969523003261393,0.058122728030387816,0.11220603866870234,False
LPAR6,0.6572225,0.43516052,-0.22206199,0.22206199,1.893541537848581,0.0585749160332289,0.11267702919297017,False
GRM7,0.7048191,1.0494276,0.34460855,0.34460855,-1.8933469486020549,0.05860080204170327,0.11267702919297017,False
CHD9,4.1943703,3.9876416,-0.2067287,0.2067287,1.8925664079899116,0.05870473220953746,0.11267702919297017,False
PHACTR3,5.1107903,4.8934555,-0.21733475,0.21733475,1.882454874900624,0.06006500839000225,0.11506706588123036,False
ST6GAL1,2.6002984,1.7035146,-0.8967838,0.8967838,1.88136345127106,0.060213387240064475,0.11513075954123227,False
ATG4C,4.009438,3.80107,-0.20836806,0.20836806,1.880370212466156,0.06034868226367463,0.11516924096121113,False
USP53,0.6517858,0.48595116,-0.16583464,0.16583464,1.8679341568229095,0.06206413607838638,0.11821740205406929,False
CNTN2,3.1491182,2.9435668,-0.20555139,0.20555139,1.862675054380315,0.06280164737106558,0.11939476686514369,False
BIN1,2.706171,2.5603154,-0.14585567,0.14585567,1.8616358975927152,0.06294822900821678,0.11944635485430129,False
ETV6,1.4738238,1.2257491,-0.24807465,0.24807465,1.8596651291516202,0.06322700015765637,0.11974810635919765,False
LINC00511,1.06013,1.3762699,0.31613994,0.31613994,-1.8559539222268004,0.063754735488952,0.12046624104437065,False
GPC5,5.073448,7.191257,2.1178088,2.1178088,-1.8553069459810971,0.06384710775351644,0.12046624104437065,False
MOB3B,4.0304985,4.2663097,0.23581123,0.23581123,-1.8459387501294642,0.06519710648575708,0.12278174479426944,False
GTDC1,3.9945672,3.8366137,-0.1579535,0.1579535,1.8270475797158516,0.06799115211279659,0.12780291750525674,False
RBM47,0.41981938,0.27743396,-0.14238542,0.14238542,1.8207113859047666,0.06895009296460015,0.12936227573095713,False
USP54,5.461437,5.1877804,-0.27365685,0.27365685,1.814817689744986,0.06985202792394758,0.1308090410560816,False
TLN2,1.1994356,1.027992,-0.17144358,0.17144358,1.8131474089047652,0.07010939404161022,0.1309110752929791,False
DBNDD2,1.3534449,1.5057083,0.1522634,0.1522634,-1.8122847439682495,0.07024262312397837,0.1309110752929791,False
LINC01505,1.4276351,1.569408,0.14177299,0.14177299,-1.8119185058852232,0.07029924743232978,0.1309110752929791,False
TOX,0.5968314,0.8031894,0.20635802,0.20635802,-1.8036097021102417,0.07159398712711283,0.1330743255150796,False
LHFPL6,1.1066866,1.282566,0.17587936,0.17587936,-1.801987018852459,0.07184911591950575,0.13330077165028897,False
HECW2,5.388215,5.0860457,-0.30216932,0.30216932,1.8010337329192145,0.0719993452150948,0.13333212076869405,False
LINC00320,3.0585153,3.2751594,0.21664405,0.21664405,-1.7987659454280456,0.07235776390659522,0.13360815967372972,False
VWF,0.09414332,0.19105835,0.09691503,0.09691503,-1.7982960831900516,0.07243220724379276,0.13360815967372972,False
IFNGR1,0.6923693,0.5415536,-0.15081567,0.15081567,1.797558268827486,0.07254923070283524,0.13360815967372972,False
ZNF704,4.442929,4.244487,-0.19844198,0.19844198,1.7962076870710404,0.07276384568900615,0.1337570692812613,False
RASSF8,1.403115,1.2131195,-0.18999553,0.18999553,1.7874746507526995,0.07416416694069276,0.13608104025815185,False
RNASET2,0.6392952,0.4267626,-0.21253261,0.21253261,1.785305474099414,0.07451538811714273,0.13641791204857145,False
SRGAP2C,0.6695459,0.5185048,-0.15104109,0.15104109,1.7846389059480803,0.07462358813562561,0.13641791204857145,False
CAPZB,1.5632399,1.3865012,-0.17673874,0.17673874,1.783818010321413,0.07475701580261716,0.13641791204857145,False
ATP8B4,1.0107726,0.66114545,-0.34962714,0.34962714,1.7764103511243703,0.07596989777837755,0.13837868447791904,False
AHCYL2,1.6706127,1.9101166,0.23950386,0.23950386,-1.7753743115629341,0.07614080670972043,0.13843783038130986,False
GPR37,2.4016788,2.2400107,-0.16166806,0.16166806,1.769182185163661,0.0771688425650572,0.14005234585309834,False
SELENOP,2.4254854,2.2362292,-0.18925619,0.18925619,1.7615949648037788,0.07844391019438969,0.14210853296085088,False
EDIL3,18.577415,17.559717,-1.0176983,1.0176983,1.7605084900613757,0.07862789500776085,0.14218425860354583,False
XIST,0.021644624,0.023812331,0.0021677073,0.0021677073,-1.755407068571492,0.07949648287073306,0.1432760895282868,False
DENND3,0.4570185,0.29029658,-0.16672191,0.16672191,1.754973552951925,0.07957065370182687,0.1432760895282868,False
RIN3,0.46289197,0.31890014,-0.14399183,0.14399183,1.754211379336019,0.07970119172021889,0.1432760895282868,False
ZNF710,0.97139746,0.78627163,-0.18512583,0.18512583,1.7530342515327424,0.07990314173970565,0.1432760895282868,False
COL11A1,0.41069037,0.5820603,0.17136991,0.17136991,-1.752346176883474,0.08002138173502718,0.1432760895282868,False
DIAPH2,1.4849772,1.1158365,-0.36914074,0.36914074,1.7519394924923515,0.08009133404631233,0.1432760895282868,False
FMNL3,0.7123286,0.52779067,-0.18453795,0.18453795,1.7437911924225202,0.08150341080542783,0.14554180500969255,False
GLI3,0.5206691,0.725603,0.20493388,0.20493388,-1.7422853416337867,0.08176657238676714,0.1457514659300662,False
LRIG1,1.5333148,1.6916163,0.15830147,0.15830147,-1.7302404484500422,0.08389646283232502,0.14928196233509788,False
FRMD4A,7.603588,5.751705,-1.8518829,1.8518829,1.7263669410000948,0.08459089506973473,0.1501314097506885,False
NAIP,2.3386211,2.1981947,-0.1404264,0.1404264,1.7259044749180286,0.08467411509938831,0.1501314097506885,False
SLC1A3,4.701826,5.4617276,0.7599015,0.7599015,-1.720450431240924,0.08566057407806993,0.1516111758639767,False
PRICKLE2,0.6185666,0.79677856,0.17821199,0.17821199,-1.7196181276986833,0.0858119255390108,0.1516111758639767,False
AHCYL1,0.80722374,0.9048349,0.09761119,0.09761119,-1.7141908725955075,0.08680416703721643,0.15309376902507307,False
AC090015.1,2.7663984,3.004047,0.23764849,0.23764849,-1.7042183824587651,0.08865156553027875,0.15607669987725134,False
PIK3R3,0.049916588,0.100836076,0.050919488,0.050919488,-1.7017485452458678,0.08911397083909654,0.15661506298610994,False
MCF2L,0.8475124,0.68075114,-0.16676128,0.16676128,1.6930549275031233,0.09075709754936297,0.15922297815677716,False
MT-CO2,3.9122055,3.4159346,-0.4962709,0.4962709,1.6896440856349622,0.09140838870356961,0.16008474378908866,False
GRIK1,0.4829618,0.7319822,0.24902037,0.24902037,-1.6866787023657728,0.09197767351148874,0.1607370802900335,False
SETBP1,0.7916723,0.64477986,-0.14689243,0.14689243,1.6860312550822454,0.09210234700618919,0.1607370802900335,False
ATP1B1,2.5929399,2.4484081,-0.14453173,0.14453173,1.684695084771354,0.09236007192340506,0.16090604864704716,False
PTPRT,0.44733918,0.6525437,0.20520455,0.20520455,-1.68112196057044,0.09305211818744218,0.16182977076076902,False
VRK2,3.952208,3.731546,-0.22066212,0.22066212,1.677040592459658,0.09384769456526965,0.1629300252869265,False
SRGN,0.13633111,0.08777301,-0.0485581,0.0485581,1.660396928883511,0.09714875180316423,0.16836872062940075,False
LINC01374,0.83202815,0.5591556,-0.27287257,0.27287257,1.655472812952276,0.09814301296428857,0.1697976002842363,False
PXK,8.435284,7.9902883,-0.4449954,0.4449954,1.650658980242841,0.09912285877189016,0.1711966472744217,False
PID1,0.5937076,0.7987602,0.20505255,0.20505255,-1.641874015499299,0.10093116265878672,0.1740192459634254,False
CHL1,0.8091181,1.0494485,0.2403304,0.2403304,-1.627368523659516,0.10397450130907501,0.1789578335784424,False
UST,0.73405385,0.611409,-0.12264484,0.12264484,1.6254389066639297,0.10438479239453148,0.17935531339266578,False
NCOA1,4.145185,4.2550907,0.10990572,0.10990572,-1.621910668736674,0.10513832466773819,0.18034017953299863,False
FAM155A,2.3178613,2.9746346,0.6567733,0.6567733,-1.61667460559941,0.10626456271801943,0.1819598676678415,False
SLC12A2,4.7178216,4.47029,-0.24753141,0.24753141,1.6128107641476161,0.1071017726080867,0.1830799531762166,False
CARMIL1,0.86918694,1.1618589,0.29267198,0.29267198,-1.6108152821157702,0.10753619469661227,0.18323318314589374,False
TBC1D4,0.5657449,0.42142364,-0.14432123,0.14432123,1.6107158469926324,0.10755787850663961,0.18323318314589374,False
NXPH1,0.784799,1.2827861,0.49798715,0.49798715,-1.6082420186075341,0.10809846325588067,0.1838357443679813,False
TGFBR2,0.64602107,0.48786893,-0.15815213,0.15815213,1.6074168737195365,0.10827925343274099,0.1838357443679813,False
TNIK,7.460161,8.161489,0.7013273,0.7013273,-1.6013848494059322,0.10960816618894233,0.18577655286261413,False
CACNB2,0.6568325,0.89232767,0.23549515,0.23549515,-1.591663530101097,0.11177700120457396,0.1891319817336277,False
ASPH,1.374463,1.5087788,0.13431585,0.13431585,-1.5899988880887426,0.11215176168076221,0.18916975091533914,False
PDZRN3,0.33459246,0.45459452,0.12000206,0.12000206,-1.5898840030287744,0.1121776622927961,0.18916975091533914,False
PDE1C,15.131238,14.330794,-0.80044365,0.80044365,1.5884384505702296,0.11250396311979384,0.18930146961432662,False
SLC1A2,6.6466436,9.148972,2.502328,2.502328,-1.587861638472699,0.11263437442052433,0.18930146961432662,False
NRG3,4.268878,5.601209,1.3323312,1.3323312,-1.5844434471325346,0.11340964323854179,0.19028463630627818,False
EPN2,4.5230665,4.8709445,0.34787798,0.34787798,-1.5819658569091002,0.11397420439926438,0.19091156515789678,False
TMEM144,12.357444,13.040648,0.68320465,0.68320465,-1.5687480872143533,0.1170236345261178,0.19569169653196958,False
SORBS2,0.25987032,0.38629973,0.12642941,0.12642941,-1.5671591569844394,0.11739449157076355,0.1958723118883839,False
ABR,1.5312127,1.1702114,-0.36100125,0.36100125,1.5666078304179003,0.11752338713303033,0.1958723118883839,False
ARHGAP24,4.280985,3.2452161,-1.0357687,1.0357687,1.5560493129022819,0.12001340685780872,0.19942401370701524,False
IPCEF1,1.0858601,0.7648497,-0.3210104,0.3210104,1.5552419628896634,0.12020549465370158,0.19942401370701524,False
CNTNAP5,0.44536427,0.66780466,0.22244039,0.22244039,-1.5550437953322507,0.12025268026533019,0.19942401370701524,False
SIPA1L2,0.7832857,0.6594025,-0.12388319,0.12388319,1.549772532744812,0.12151315793925827,0.20118072506499712,False
RGS20,0.37643352,0.50671136,0.13027784,0.13027784,-1.5487061911871454,0.12176939821758112,0.20127173259104317,False
AL008633.1,0.64204526,0.46055934,-0.18148592,0.18148592,1.5472993451791526,0.1221081083310323,0.20149852859906323,False
MAPK10,3.4843283,3.9039645,0.41963625,0.41963625,-1.5461911396758867,0.12237543715307438,0.20160698048282436,False
RIMS2,0.5944272,0.8051671,0.21073985,0.21073985,-1.5403921017086297,0.12378179676840759,0.20358848152698616,False
FAM189A2,0.37456363,0.5053037,0.13074005,0.13074005,-1.5324125328207043,0.12573758341311614,0.2064656542087293,False
MAP2,0.8218072,1.0323023,0.21049505,0.21049505,-1.529074680168119,0.12656280702677936,0.20748001151931042,False
SORBS1,1.7538613,2.1978526,0.4439913,0.4439913,-1.5220282343936786,0.1283187757458465,0.2100143629228257,False
NTRK3,0.84125894,1.060731,0.21947211,0.21947211,-1.5170602799772592,0.12956814434609773,0.21158968399571368,False
ADAMTS18,1.0482411,0.9661852,-0.08205593,0.08205593,1.5163074854014242,0.1297582838271215,0.21158968399571368,False
MKNK1,0.53545517,0.40378436,-0.1316708,0.1316708,1.5156834499223175,0.1299160659733682,0.21158968399571368,False
PRKG1,1.2959648,1.7334081,0.43744326,0.43744326,-1.5109735484570381,0.13111174054861377,0.2131898220302663,False
CHST11,2.705555,2.148121,-0.55743384,0.55743384,1.504280325091335,0.13282558891111193,0.21562595602453236,False
KCNN3,0.5619635,0.74234056,0.18037707,0.18037707,-1.4992839671867517,0.13411622797689202,0.21736827873078124,False
NEO1,5.1212196,4.930495,-0.19072485,0.19072485,1.4970669793725806,0.13469201342315554,0.21794824178504132,False
MEGF10,4.4817724,4.3149686,-0.16680384,0.16680384,1.493415064578969,0.13564464125350187,0.2191351231882098,False
SOCS6,0.7225571,0.59372896,-0.12882817,0.12882817,1.491080250166406,0.13625641987562523,0.21958245840452512,False
AC120193.1,0.13417892,0.21083981,0.07666089,0.07666089,-1.4897822272538892,0.13659745509010188,0.21958245840452512,False
NRCAM,1.5648993,1.9724996,0.40760028,0.40760028,-1.4894775035126755,0.13667761201893133,0.21958245840452512,False
CYFIP1,1.3977375,1.0372478,-0.36048973,0.36048973,1.489012988682501,0.13679987158601914,0.21958245840452512,False
GLDN,4.3050294,4.0709186,-0.23411083,0.23411083,1.4858513688697212,0.13763425109623292,0.22056771009011686,False
HS3ST5,7.75007,8.170245,0.42017508,0.42017508,-1.4800924022207669,0.13916418453906404,0.22246417466986024,False
DPYD,10.372535,9.818641,-0.55389404,0.55389404,1.4797237222255695,0.1392625733433325,0.22246417466986024,False
NPAS3,21.168074,22.157911,0.98983765,0.98983765,-1.4745392695946782,0.14065182315780553,0.22432507680670738,False
IQGAP1,3.0418067,2.9035482,-0.13825846,0.13825846,1.4736932019850661,0.14087954884246695,0.22433049178736775,False
RNF13,4.0070667,3.8820937,-0.12497306,0.12497306,1.4722405398010507,0.14127120619478833,0.2245784472590883,False
PRKCA,4.482809,4.1563544,-0.32645464,0.32645464,1.4714510232124125,0.14148442177322562,0.2245784472590883,False
MT-ND2,1.8498672,2.093481,0.24361384,0.24361384,-1.4702179722163955,0.1418179128233219,0.22473914260742978,False
PTPRC,0.78928494,0.497004,-0.29228094,0.29228094,1.4694160018751639,0.14203513812789562,0.22473914260742978,False
COBL,7.621768,7.952419,0.3306508,0.3306508,-1.468108833417384,0.14238975209347063,0.2249443161034291,False
AC073050.1,0.94430596,1.1558452,0.21153921,0.21153921,-1.4665048481381266,0.14282581748125395,0.2252773146392018,False
LAMP2,4.916606,4.672504,-0.244102,0.244102,1.4653860058543986,0.1431305973185952,0.22540251546235465,False
ABHD2,1.7071198,1.5525316,-0.15458822,0.15458822,1.4597844110178617,0.14466402772205578,0.22745916308499337,False
RETREG1,3.3046548,3.461285,0.15663028,0.15663028,-1.4546463665968614,0.1460816184982827,0.22932750156716278,False
CX3CR1,0.6889279,0.47613755,-0.21279034,0.21279034,1.452893380729582,0.14656769707563821,0.22939480826032682,False
KCNH8,11.861397,12.459576,0.59817886,0.59817886,-1.4528372475387323,0.14658328247834884,0.22939480826032682,False
PCDH15,1.6286155,2.4164028,0.7877873,0.7877873,-1.4511970068122757,0.14703925678881644,0.2297488387325257,False
FGD4,1.3878025,1.1647248,-0.22307765,0.22307765,1.4491782965531215,0.1476019328945672,0.2302682260445666,False
HHIP,6.0084863,5.684962,-0.32352448,0.32352448,1.4460076821708236,0.14848900497418835,0.23093352614551932,False
SRCIN1,2.631315,2.7947056,0.16339064,0.16339064,-1.4460032162641951,0.14849025731156892,0.23093352614551932,False
GRAMD2B,2.2030969,2.338872,0.13577509,0.13577509,-1.44279861039426,0.14939098292289532,0.23197357596722876,False
GNAQ,6.18802,6.0158963,-0.17212391,0.17212391,1.4380396438228218,0.15073629301134644,0.23369967908735884,False
C3,0.6853169,0.4796023,-0.20571461,0.20571461,1.4304427367735764,0.15290299674123609,0.2366919454198701,False
BRINP3,0.9263706,1.2146329,0.28826225,0.28826225,-1.428104917463932,0.15357451549137785,0.23736401157863654,False
COLGALT2,3.9377644,4.1092076,0.17144322,0.17144322,-1.4214608794738137,0.15549521931250887,0.23996175819831614,False
NECAB1,3.9945467,4.1958585,0.20131183,0.20131183,-1.4170815362397422,0.15677117980985397,0.2413561464013328,False
LRRC7,5.883614,6.2482147,0.36460066,0.36460066,-1.4167041858558487,0.15688149516086633,0.2413561464013328,False
PHYHIPL,4.341772,4.1872697,-0.15450239,0.15450239,1.4143063304222174,0.15758386658872575,0.2420200537647263,False
AKAP13,1.0861448,0.8622035,-0.22394133,0.22394133,1.4135800540478372,0.15779707505460155,0.2420200537647263,False
PDZRN4,0.6866017,0.83402324,0.14742154,0.14742154,-1.409262164533578,0.15906917193373818,0.24359750678979813,False
CACNB4,0.96484196,0.8005574,-0.16428459,0.16428459,1.4064003746955764,0.15991655877271982,0.24452073206837893,False
SLC25A13,2.9331548,3.0627902,0.12963533,0.12963533,-1.4027921808187878,0.16098982543588675,0.24578599303188814,False
DOCK2,1.1653501,0.9340408,-0.2313093,0.2313093,1.400182176073502,0.1617695686501418,0.246599952210582,False
MYO5A,4.0095086,3.8925836,-0.116925,0.116925,1.3859567651191385,0.1660696999146991,0.25276971067686316,False
DCLK1,0.3432645,0.19645864,-0.14680585,0.14680585,1.3844645990617483,0.16652570260291943,0.253078575384376,False
CNTNAP4,6.1605964,6.583618,0.4230218,0.4230218,-1.3833011406814009,0.16688190658181526,0.253235063098354,False
SPP1,1.9250574,1.7917405,-0.13331687,0.13331687,1.3773426993426618,0.16871513516098996,0.2556289926681666,False
AKAP6,10.805064,10.437652,-0.36741257,0.36741257,1.3741392202370486,0.16970698183052602,0.25674278643044784,False
PDE8B,0.39697096,0.4614207,0.06444976,0.06444976,-1.3716983734675319,0.17046563982630147,0.2575009665049871,False
APP,9.77484,9.4013405,-0.37349987,0.37349987,1.3665577640991902,0.17207175087305246,0.25953506919012437,False
MERTK,0.8089161,0.6347792,-0.17413688,0.17413688,1.34799217512889,0.17796677947467596,0.26802225824499387,False
AGPAT4,4.375474,4.578243,0.2027688,0.2027688,-1.336897624906477,0.18156071429372495,0.2730236305168796,False
KLHL4,3.1784868,3.0315006,-0.14698625,0.14698625,1.3298423281584817,0.1838740756290716,0.27608720064425163,False
PRDM16,0.3057032,0.40146738,0.09576419,0.09576419,-1.32547923841204,0.18531558784748958,0.2776329548542362,False
WWC1,0.3635022,0.47320405,0.10970184,0.10970184,-1.3250471050738786,0.1854588138426298,0.2776329548542362,False
REV3L,2.313892,2.4692755,0.15538359,0.15538359,-1.323609054287767,0.18593603086401161,0.27793128679224455,False
NLGN4X,1.162761,1.289278,0.12651706,0.12651706,-1.3189143086922135,0.18750031019098615,0.27965635008493744,False
RB1,1.6203674,1.5490464,-0.07132101,0.07132101,1.318468338947543,0.18764941090699302,0.27965635008493744,False
CABLES1,0.9753566,1.2147003,0.23934376,0.23934376,-1.3175763908703089,0.18794787813163938,0.27968434245779666,False
PRKD1,2.5443208,2.4386,-0.10572076,0.10572076,1.3165687953507503,0.1882854656390322,0.27977037984997355,False
KCTD16,0.3774118,0.48803756,0.110625744,0.110625744,-1.3150561857725585,0.18879309519993592,0.2798596059288959,False
MT-ND4,2.4747567,2.810869,0.33611226,0.33611226,-1.3147224452784207,0.18890523400200476,0.2798596059288959,False
MSI2,3.273606,3.7495706,0.47596455,0.47596455,-1.3098276851091004,0.19055555732213664,0.2817531517275967,False
MT-ATP6,2.702776,3.0954692,0.39269328,0.39269328,-1.3092622478806717,0.19074688371958295,0.2817531517275967,False
SNX29,2.9649448,2.8242383,-0.14070654,0.14070654,1.3063542995336734,0.19173308062489838,0.2823013795933089,False
IGSF21,0.6254867,0.4888885,-0.13659817,0.13659817,1.306163635646189,0.19179787303035375,0.2823013795933089,False
LIFR,3.3298361,3.2102783,-0.11955786,0.11955786,1.3056722338405122,0.19196493812345009,0.2823013795933089,False
SEPTIN7,13.211676,13.732344,0.520668,0.520668,-1.2983964736588205,0.1944510792507575,0.28553756130801394,False
SSH2,6.7629805,6.528739,-0.23424149,0.23424149,1.297536271928117,0.19474656883935212,0.2855521537233902,False
KALRN,0.75073045,0.8742189,0.123488426,0.123488426,-1.2953181724624563,0.19551003440180897,0.28625188052973494,False
TSPAN5,4.866248,4.696013,-0.17023516,0.17023516,1.293568295761408,0.19611388749557235,0.28671620978884843,False
LINC00299,0.9370336,1.2250739,0.28804034,0.28804034,-1.2926794591912139,0.19642113372252165,0.2867461806168199,False
AL354809.1,2.875047,2.7217197,-0.15332723,0.15332723,1.2859832469630963,0.19874718726942248,0.28971893187962455,False
CAMK1D,0.9688368,0.8088861,-0.15995067,0.15995067,1.2805946609030148,0.20063360740552846,0.2918782102995489,False
CNTN1,1.7145278,1.4180932,-0.29643464,0.29643464,1.2800864066512803,0.20081220868608965,0.2918782102995489,False
LDLRAD4,5.4046826,4.979005,-0.42567778,0.42567778,1.2742842560286294,0.20285933239550902,0.29442573642309006,False
DUBR,2.8609884,2.9826262,0.12163782,0.12163782,-1.2732319508409622,0.20323223351119116,0.2945394688567988,False
MSRA,0.8492596,0.95642984,0.107170224,0.107170224,-1.2719867518279524,0.2036741350731041,0.2947527280363301,False
ANK3,29.534107,28.241838,-1.2922688,1.2922688,1.2675064267836043,0.20526992586943413,0.29663284085178343,False
