"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031348","negative regulation of defense response",155,-0.382281644466361,-1.68356684766903,0.000146156855036126,0.00673642065094277,0.00621733841554644,1444,"tags=28%, list=13%, signal=25%","11540/67866/56335/21803/21938/109934/12562/14824/19015/16859/15937/238205/100038882/100040462/16145/64685/11806/20877/23871/69769/216869/19645/16678/547253/56744/93694/14130/12258/13489/15234/22695/12702/16183/100340/216799/67547/16154/14190/574402/21354/83433/15170/12424/13051"
"GO:0032496","response to lipopolysaccharide",228,-0.351889392045062,-1.62651656008969,0.000147537838040976,0.00673642065094277,0.00621733841554644,1208,"tags=23%, list=11%, signal=21%","21938/109934/14261/20128/19015/14165/21824/16859/12362/17087/80859/27419/12523/18038/18671/16145/12475/102626/70310/12628/15900/235527/56838/56744/17874/11647/66824/22695/14469/216799/21823/16154/108670/12833/21926/17096/19204/16176/17970/55932/20375/18173/15446/100702/17084/21390/83433/15170/16175/13051/17079/12774"
"GO:0002218","activation of innate immune response",193,-0.36016583319554,-1.61999209342354,0.000148384849134076,0.00673642065094277,0.00621733841554644,1469,"tags=24%, list=13%, signal=21%","57738/15511/67070/66513/70572/12368/142980/20128/13057/170743/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/18038/100040462/16145/64685/217826/20877/65221/140792/12475/216869/102626/17874/232944/66824/58185/14469/100340/216799/21926/17096/22177/55932/54445/279572/83433"
"GO:0002705","positive regulation of leukocyte mediated immunity",81,-0.462591662910016,-1.8174704400908,0.000150215002693096,0.00676219974308334,0.00624113107164506,1047,"tags=27%, list=9%, signal=25%","19264/233046/18950/14972/317757/13482/58185/16183/14082/216799/22042/21926/19204/16176/14127/16409/22177/20375/14129/16414/83433/16768"
"GO:0019722","calcium-mediated signaling",153,-0.388653616578459,-1.70530803556966,0.000156859088478098,0.00700245114147642,0.00646286963668093,1415,"tags=21%, list=12%, signal=19%","109305/54199/14813/74039/56398/68667/19264/67888/14200/16145/15560/18013/108995/18596/77799/14814/12319/12267/30937/16867/21926/16542/56743/69181/18821/11542/83433/14676/13051/70839/12774/12311"
"GO:0002221","pattern recognition receptor signaling pathway",174,-0.372650943906411,-1.6612433014507,0.000173119507678197,0.00766447274902565,0.00707387844771199,1469,"tags=25%, list=13%, signal=22%","57738/15511/67070/66513/70572/142980/20128/13057/170743/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/18038/100040462/16145/64685/217826/20877/65221/140792/12475/216869/102626/17874/232944/66824/58185/14469/100340/216799/21926/17096/54445/279572/83433"
"GO:0060033","anatomical structure regression",14,-0.777130578593894,-2.04679101426625,0.000174659839687097,0.00766928492789982,0.00707831981889814,575,"tags=64%, list=5%, signal=61%","14254/16842/13489/70445/140919/21823/22422/20375/14632"
"GO:0001525","angiogenesis",420,-0.296726182421737,-1.44524925954109,0.000193333874596293,0.00842024037571008,0.00777140957619843,1402,"tags=20%, list=12%, signal=18%","16952/18709/12189/18792/21803/12394/12490/11489/21812/192187/142980/14254/54601/20317/234365/12562/14824/60611/20563/18131/12370/14165/16923/15530/319197/94192/17300/67888/17304/17390/13713/18576/16402/18654/105450/23871/21813/18187/54598/18186/18159/18596/239027/12628/21349/16842/14388/56744/17064/13809/30955/13805/84004/15234/101540/12741/20315/12159/238328/66864/59308/20672/12267/21687/22422/11601/21926/16416/16542/16176/22379/13058/17986/22421/20684/68545/11552/16414/21390/108961/15170/16175/13051/20293/107586"
"GO:0070098","chemokine-mediated signaling pathway",34,-0.620191275575101,-2.03219826455935,0.000207068667537661,0.0089457004193488,0.00825637972346685,1375,"tags=38%, list=12%, signal=34%","54199/66381/20563/16923/17300/20315/20308/20303/17096/83433/13051/20293/12774"
"GO:0006721","terpenoid metabolic process",36,0.618931623616102,1.90012529156977,0.000240153677907489,0.0100508066605501,0.00927633079877857,1808,"tags=44%, list=16%, signal=38%","22139/11304/66853/232174/71660/15360/16956/108841/14137/16890/13078/11668/19682/74134/16987/67800"
"GO:1903037","regulation of leukocyte cell-cell adhesion",228,-0.346873165499127,-1.60333036655681,0.000237239291794491,0.0100508066605501,0.00927633079877857,1602,"tags=26%, list=14%, signal=23%","14252/20963/20667/15505/12010/104709/11540/12367/16952/21803/12394/12703/16401/242202/19264/16859/217303/76088/80859/72057/18950/105855/23871/21813/94185/69769/12721/16842/317757/56838/56744/13482/66824/16168/20315/14537/12159/16183/14082/216799/243910/14999/14190/22042/16792/21926/19204/15284/16176/12493/320484/16414/11629/15170/16175/14961/16768/14969/16149"
"GO:0022409","positive regulation of cell-cell adhesion",202,-0.35351816429843,-1.60027139902125,0.000236398105787242,0.0100508066605501,0.00927633079877857,2050,"tags=31%, list=18%, signal=26%","77044/102657/12400/14991/16452/12389/83796/108797/60533/14251/15894/14252/20963/16403/14726/20667/15505/12010/104709/16952/21803/12394/12703/16401/19264/16859/76088/80859/72057/18950/269152/83554/105855/23871/21813/12721/16842/317757/13482/66824/16168/14537/16183/16456/27205/14082/216799/243910/14999/22042/76365/21926/19204/15284/16176/320484/16414/11629/16175/14961/14969/16149/12774"
"GO:0018108","peptidyl-tyrosine phosphorylation",203,-0.348705410935147,-1.58352697770443,0.000239044764069068,0.0100508066605501,0.00927633079877857,1302,"tags=20%, list=11%, signal=18%","21803/12703/14254/229007/22370/13837/19264/14165/216616/15587/16402/18214/12748/18186/216869/18596/66610/547253/242248/14159/16168/12702/16183/233328/16019/22137/21687/21926/17096/16416/16542/12978/69181/15162/67742/16414/15163/83433/15170/12424/16149"
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction",226,-0.347731379780238,-1.60331782331718,0.000250663508722679,0.0103292647402107,0.00953333198761478,1489,"tags=21%, list=13%, signal=19%","225326/73182/16011/18709/229600/235611/13842/21803/21812/243300/14254/216021/108068/19732/19015/16923/237542/15587/19249/67888/18576/18214/12834/216869/18596/242248/30955/13805/13489/15234/67405/20315/52377/12833/21687/21926/320207/16542/12978/17986/11542/15163/83433/15170/13051/70839/12311/17926"
"GO:0007276","gamete generation",488,0.332103921285027,1.46272356095661,0.000249062566759598,0.0103292647402107,0.00953333198761478,2215,"tags=27%, list=19%, signal=23%","237625/74362/329977/72236/75563/320277/75172/235320/27356/104271/18431/78801/30054/74052/53857/75801/232174/19215/229841/22415/20962/232286/12310/215772/433700/74354/50501/22092/382077/94246/625249/74369/11421/70882/66722/241296/21357/320558/100986/22589/18551/20535/208908/18795/21887/12190/232943/380702/19725/17427/64009/338349/56291/11835/213236/330319/244891/12577/19047/12053/268903/11606/14158/69707/240069/214899/213389/72504/21973/16000/231386/18211/12929/78174/101100/117229/100009600/67204/56484/114606/171429/19401/83984/20682/252967/97165/263876/12801/12593/18004/11774/70891/76800/238247/12048/13018/20104/58230/19773/230126/75533/54383/11920/227394/12316/22764/13614/24128/72162/64707/269254/103554/50915/74229/56637/244551/12767/54608/71242/29819/22694/231801/101476/17257/21821/67042/207352/12753/71836/240697/226162/195434"
"GO:0071674","mononuclear cell migration",123,-0.409683880296614,-1.75167130677023,0.000267342303941591,0.0109324635283596,0.0100900506357063,1723,"tags=32%, list=15%, signal=27%","15894/70208/13618/19141/101502/16952/445007/11876/21803/16401/67374/14254/109934/68667/20563/16859/76088/17390/12721/12317/12798/66824/13860/20315/16456/14082/54324/12267/17096/16416/12978/65256/20375/11629/83433/321019/13051/70839/20293"
"GO:0002685","regulation of leukocyte migration",156,-0.381840869554562,-1.68256046301312,0.000269563833727711,0.0109397989187829,0.0100968207896257,1302,"tags=26%, list=11%, signal=24%","21803/16401/67374/109934/20947/20563/16859/217303/24088/76088/105855/18654/12721/12317/56838/17874/12798/13482/66824/17916/20315/14537/11754/14082/12267/17096/16416/19204/12978/16176/20375/11542/106512/19354/11629/83433/16175/13051/70839/20293/16149"
"GO:0002269","leukocyte activation involved in inflammatory response",36,-0.578576065622148,-1.91524845142108,0.000278612186730383,0.0110557443282568,0.0102038318992016,2207,"tags=56%, list=19%, signal=45%","20617/16835/12273/13032/72691/16452/142980/14824/12362/24088/27419/17874/21926/12978/16409/22177/12259/11629/83433/13051"
"GO:0044458","motile cilium assembly",51,0.567680420339496,1.85331339533695,0.000277791455521129,0.0110557443282568,0.0102038318992016,1297,"tags=25%, list=11%, signal=23%","237625/74362/75563/320277/75172/207607/15223/66722/232943/17427/69707/68270/231214"
"GO:0019221","cytokine-mediated signaling pathway",310,-0.314696875927277,-1.49781100753055,0.000274871086170128,0.0110557443282568,0.0102038318992016,1398,"tags=21%, list=12%, signal=19%","57914/15511/67070/23962/54199/445007/56335/16170/13842/12703/66381/14254/21938/16155/17951/13837/60440/54651/20563/19264/16923/71586/18201/12362/80859/17300/100038882/16145/11806/18214/18596/14388/547253/13857/56744/17874/66824/16168/20315/12702/20308/16183/16172/14082/20303/16154/12986/21687/16792/21926/17096/16542/12978/16176/14127/20375/15163/83433/15170/16175/13051/20293/16149/12774"
"GO:0002714","positive regulation of B cell mediated immunity",20,-0.691844547630428,-2.00866194659981,0.00028859805618476,0.0112848159633705,0.0104152521698027,1523,"tags=50%, list=13%, signal=43%","27223/21803/19264/317757/16183/22042/21926/14127/14129/83433"
"GO:0002891","positive regulation of immunoglobulin mediated immune response",20,-0.691844547630428,-2.00866194659981,0.00028859805618476,0.0112848159633705,0.0104152521698027,1523,"tags=50%, list=13%, signal=43%","27223/21803/19264/317757/16183/22042/21926/14127/14129/83433"
"GO:0120316","sperm flagellum assembly",30,0.654732029174306,1.92686670314513,0.000307449427045972,0.0119348302948208,0.0110151789384815,947,"tags=27%, list=8%, signal=25%","237625/75563/320277/75172/66722/232943/17427/69707"
"GO:1903706","regulation of hemopoiesis",284,-0.321055416086765,-1.5091667241607,0.000311415399713601,0.0120018150810486,0.0110770021389987,2050,"tags=28%, list=18%, signal=24%","77044/12400/14991/68027/70088/234069/72147/12349/13024/83796/15902/12387/211651/19255/15469/20963/100201/20667/12010/104709/15511/16952/56335/21803/12394/12703/12571/74039/12370/19264/16923/16859/17869/80859/72057/100038882/18950/11480/83554/105855/19885/23871/21813/16331/19645/21349/16842/317757/56744/93694/19411/14159/16168/22695/12159/20308/16183/13386/14082/216799/243910/12986/14190/22778/21926/17096/16416/12978/15284/12262/16409/22177/20375/27220/15163/83433/15170/16768/74511/16149"
"GO:0009611","response to wounding",377,-0.293127568018446,-1.42006976556865,0.000318867556140894,0.0122012392731912,0.01126105948266,1597,"tags=23%, list=14%, signal=21%","56193/20963/15368/237847/19414/14726/68169/17181/73182/67866/12367/16952/229600/18792/14813/21803/18508/12490/546336/19296/142980/71853/22370/14824/67996/19015/14165/16923/21824/244058/319197/246694/68750/80859/27419/17390/71461/13713/21682/16402/18214/70036/107351/27528/18186/108101/18159/12614/54368/12628/213649/56744/12258/13805/65079/13489/84004/12798/22695/228788/238328/16456/21788/12833/18826/14190/11601/21926/17096/16416/16542/14127/18783/22177/259277/17986/22421/18173/380713/11552/18441/21390/83433/15170/14632/19124/16175/70839"
"GO:0051881","regulation of mitochondrial membrane potential",60,-0.502164454985342,-1.87646157156286,0.000327464934946171,0.0123241630709466,0.0113745112532027,1444,"tags=28%, list=13%, signal=25%","11540/56428/74011/216021/12362/17869/114584/68867/72759/14371/227733/170752/12833/98496/16542/12424/17926"
"GO:0018212","peptidyl-tyrosine modification",207,-0.343396444959393,-1.55827068311602,0.000328364121325413,0.0123241630709466,0.0113745112532027,1302,"tags=20%, list=11%, signal=18%","21803/12703/14254/229007/22370/13837/19264/14165/216616/15587/16402/18214/12748/18186/216869/18596/66610/547253/242248/14159/16168/12702/16183/233328/16019/22137/21687/21926/17096/16416/16542/12978/69181/15162/67742/16414/15163/83433/15170/12424/16149"
"GO:0030031","cell projection assembly",407,0.33760569555134,1.46367686720615,0.000328981765754222,0.0123241630709466,0.0113745112532027,2206,"tags=26%, list=19%, signal=22%","237625/74362/71227/75563/320277/75172/71840/244653/78801/21689/72844/227058/216274/280408/110082/207607/74354/15223/22092/16977/13730/69387/18753/66722/76441/214704/69137/332110/108686/329421/212892/94187/228852/67694/232943/19725/17427/382253/76089/64009/100502861/22350/218232/14739/665113/260409/23964/11472/21809/14158/69707/17152/170736/225631/23854/229776/244608/68270/101100/24084/16475/269702/244585/68146/77945/73873/243725/231214/52023/74081/327954/19877/18004/57257/67425/76260/208727/17909/18536/67161/211484/77057/237222/75533/18590/110350/192167/228880/12332/68743/18708/56637/11994/654470/66264/192786/242687/29819/21821/75050/67042/77579/229474/11977/71137"
"GO:0002761","regulation of myeloid leukocyte differentiation",100,-0.429648511392579,-1.76915536505195,0.000351572782917668,0.0130789958200691,0.0120711795421366,1302,"tags=28%, list=11%, signal=25%","21803/12394/12571/12370/17869/83554/16331/19645/21349/16842/93694/14159/20308/13386/14082/22778/21926/17096/16416/12978/12262/16409/22177/27220/15163/83433/74511/16149"
"GO:0045639","positive regulation of myeloid cell differentiation",81,-0.44780353162192,-1.75936954110092,0.000359974923453649,0.0132992114823531,0.0122744262465466,845,"tags=26%, list=7%, signal=24%","100038882/11480/105855/23871/16331/19645/21349/16842/14159/20308/13386/14082/22778/21926/16416/12978/16409/22177/15163/83433/16149"
"GO:0009112","nucleobase metabolic process",28,0.679974154555478,1.97350467706565,0.000428573776877023,0.0157251350871932,0.0145134176639609,175,"tags=14%, list=2%, signal=14%","22139/11486/22262/22436"
"GO:0050863","regulation of T cell activation",228,-0.341218116976769,-1.57719138573596,0.000438866002327915,0.0159932324793921,0.0147608565194001,2050,"tags=31%, list=18%, signal=26%","77044/102657/13383/12400/14991/16452/13024/12389/83796/60533/12387/211651/19255/14252/20963/20667/15505/12010/104709/11540/12367/16952/56335/21803/12394/12703/21938/242202/19264/16923/16859/217303/76088/80859/72057/18950/105855/19885/21813/94185/69769/12721/16842/317757/109594/56744/13482/66824/16168/12159/16183/14082/216799/243910/14999/14190/22042/16792/15284/16176/12493/320484/19354/11629/15170/16175/14961/16768/14969/16149"
"GO:0036230","granulocyte activation",26,-0.638569776535314,-2.011144778868,0.000454471855204209,0.016339635760597,0.0150805673182209,1587,"tags=62%, list=14%, signal=53%","20963/16952/16170/109934/14824/217303/17874/17916/16168/21926/19204/14127/16409/22177/20375/16414"
"GO:0002706","regulation of lymphocyte mediated immunity",101,-0.416398338131606,-1.71824673291036,0.000453206275938775,0.016339635760597,0.0150805673182209,1523,"tags=31%, list=13%, signal=27%","27223/12010/104709/21803/21938/68667/19264/233046/16859/18950/105855/14972/216869/317757/93694/14130/13482/58185/16183/14082/216799/22376/22042/21926/21354/16176/14127/14129/83433/15170/16768"
"GO:0016064","immunoglobulin mediated immune response",71,-0.47719848976638,-1.84384633421481,0.000463775749652397,0.0165629779392526,0.0152866996218759,1542,"tags=39%, list=13%, signal=34%","27060/27223/57914/69379/21803/17175/20947/19264/80859/16331/12628/317757/17874/14130/12258/16183/16019/14190/22042/12260/21926/12262/14127/12259/14129/83433/15170/16149"
"GO:0043300","regulation of leukocyte degranulation",34,-0.597270053818855,-1.95709165002107,0.000488040087748971,0.0172259796402548,0.0158986130041906,1587,"tags=50%, list=14%, signal=43%","20963/15368/109934/16859/217303/12523/105855/18159/14159/17096/19204/14127/16409/20375/11542/19354/16414"
"GO:0002286","T cell activation involved in immune response",75,-0.471983053585876,-1.83618159907244,0.000488771496232729,0.0172259796402548,0.0158986130041906,910,"tags=25%, list=8%, signal=23%","80859/105855/19885/16842/56744/16183/54519/216799/243910/18826/14999/14190/15284/14127/22177/18173/83433/321019/16149"
"GO:0071800","podosome assembly",20,-0.678295758932969,-1.96932516730117,0.000507142653757432,0.0177566221972455,0.0163883663205962,296,"tags=30%, list=3%, signal=29%","54324/18826/21926/65256/15162/668218"
"GO:0019724","B cell mediated immunity",73,-0.46945464570163,-1.81328893088118,0.000513024413756369,0.0178459206785251,0.0164707838100729,1542,"tags=38%, list=13%, signal=33%","27060/27223/57914/69379/21803/17175/20947/19264/80859/16331/12628/317757/17874/14130/12258/16183/16019/14190/22042/12260/21926/12262/14127/12259/14129/83433/15170/16149"
"GO:0150076","neuroinflammatory response",63,-0.491857935526112,-1.86452404030513,0.000519965932823851,0.0179706935621766,0.0165859421831825,2207,"tags=44%, list=19%, signal=36%","20617/11514/12183/16835/12273/13032/17470/72691/16452/24136/11540/245944/142980/21938/14824/12362/24088/27419/21926/17096/12978/16176/16409/22177/12259/11629/83433/13051"
"GO:0002819","regulation of adaptive immune response",130,-0.381550139070113,-1.63798114820723,0.000540549437939449,0.0185623290964207,0.017131988596502,1077,"tags=22%, list=9%, signal=20%","68667/19264/80859/18950/105855/14972/317757/56744/14130/13482/66824/58185/16183/14082/216799/22376/243910/22042/21926/15284/16176/14127/18783/14129/67742/18173/83433/15170/16149"
"GO:0050729","positive regulation of inflammatory response",102,-0.405795102425604,-1.66745620628772,0.000547444582091461,0.0186793670462672,0.0172400080595615,1312,"tags=30%, list=11%, signal=27%","12367/16170/21803/242202/14824/15587/12362/24088/319197/80859/64685/23871/11690/30955/66824/11754/14469/16172/69146/216799/21926/12978/16176/13040/14127/55932/14129/11542/106512/83433/12774"
"GO:0032731","positive regulation of interleukin-1 beta production",36,-0.559561854697937,-1.85230610003219,0.000559976026252302,0.0189860226116049,0.017523033946083,1140,"tags=53%, list=10%, signal=48%","240354/192656/12363/22418/55991/15950/16452/17951/12370/12362/24088/100040462/17874/66824/69146/216799/21926/22177/12774"
"GO:0001909","leukocyte mediated cytotoxicity",70,-0.456538330430548,-1.75914678665177,0.000592488951709232,0.0199620334233104,0.018423837180922,2342,"tags=46%, list=20%, signal=37%","22324/14964/15039/20723/13032/15064/14991/80385/17969/12010/104709/21803/19264/16859/18950/105855/14972/216869/12721/317757/93694/17874/14130/14082/21354/16409/22177/20375/14129/15170/16768/13051"
"GO:0120031","plasma membrane bounded cell projection assembly",397,0.339820070699982,1.4677518826408,0.000597434050046273,0.0200028387881118,0.0184614982438641,2232,"tags=26%, list=19%, signal=22%","237625/74362/71227/75563/320277/75172/71840/244653/78801/21689/72844/227058/216274/280408/110082/207607/74354/15223/22092/16977/13730/69387/18753/66722/76441/214704/69137/332110/108686/329421/212892/94187/228852/67694/232943/19725/17427/382253/76089/64009/100502861/22350/218232/14739/665113/260409/23964/11472/21809/14158/69707/17152/170736/225631/23854/229776/244608/68270/101100/24084/16475/269702/244585/68146/77945/73873/243725/231214/52023/74081/327954/19877/18004/57257/67425/76260/208727/17909/18536/67161/77057/237222/75533/110350/192167/228880/68743/18708/56637/11994/654470/66264/192786/242687/29819/21821/75050/67042/77579/229474/11977/71137/192897"
"GO:0030225","macrophage differentiation",48,-0.541248401910289,-1.93043463995683,0.000624274802674732,0.0207716777511089,0.019171093482597,1950,"tags=48%, list=17%, signal=40%","72147/15902/93759/19255/21803/12703/245944/12370/24088/27419/19645/72175/17874/16168/12159/14082/108670/12978/12262/16409/17986/20375/15163"
"GO:0042742","defense response to bacterium",138,-0.377707979106452,-1.63903407618174,0.000643301710535535,0.0212726374280177,0.0196334511655972,1587,"tags=33%, list=14%, signal=28%","20963/67248/57738/12010/231931/19946/192187/19376/13057/17951/60440/14824/233046/16859/12362/24088/80859/100038882/16145/14972/105450/140792/15900/58809/17874/17105/66824/17916/14469/69146/216799/16019/21926/236573/16176/14127/15162/55932/14129/18173/100702/83433/17476/22353/17472"
"GO:0002675","positive regulation of acute inflammatory response",17,-0.721751441279499,-1.99356992337675,0.000650850129630774,0.0213902094750433,0.0197419635703955,633,"tags=47%, list=6%, signal=45%","11690/30955/11754/21926/16176/14127/14129/12774"
"GO:0070344","regulation of fat cell proliferation",11,-0.791066331710579,-1.96758719319605,0.00066282743326146,0.0216510156096442,0.0199826730040377,1055,"tags=55%, list=9%, signal=50%","19015/14165/80903/211739/98496/83433"
"GO:0002695","negative regulation of leukocyte activation",125,-0.383081659200257,-1.63827249975657,0.000699199613568983,0.0227006807872063,0.0209514550872952,1444,"tags=28%, list=13%, signal=25%","11540/12367/16952/21803/12394/12703/242202/14824/16859/217303/238205/12523/94185/16331/69769/108995/317757/242248/56744/14130/12159/16183/243910/14190/16988/16792/17096/15284/12493/22177/67742/57916/15170/16768/16149"
"GO:0061900","glial cell activation",42,-0.552406484727035,-1.91087856786438,0.000709703598799515,0.0229029046913795,0.021138096408125,2207,"tags=52%, list=19%, signal=42%","20617/16835/12273/13032/72691/16452/24136/11540/142980/14824/12362/24088/27419/21926/12978/16176/16409/22177/12259/11629/83433/13051"
"GO:0010935","regulation of macrophage cytokine production",33,-0.57804469804177,-1.88806809801035,0.000742432755271482,0.0236738825594603,0.0218496657362791,2868,"tags=58%, list=25%, signal=43%","270151/20361/73914/192656/12363/22418/55991/14991/56722/93759/21803/142980/170743/12362/24088/17874/66824/16792/16149"
"GO:0030595","leukocyte chemotaxis",133,-0.391554823490601,-1.69019233886574,0.000739728086874389,0.0236738825594603,0.0218496657362791,1608,"tags=31%, list=14%, signal=27%","13618/20963/19141/19035/12215/101502/16952/445007/16170/14254/20947/68667/20563/17390/105855/18654/12721/12317/56838/56744/13482/20315/16172/20303/54324/12267/12986/17096/12978/16176/14127/16409/20375/106512/19354/16414/11629/321019/13051/20293/16149"
"GO:1903039","positive regulation of leukocyte cell-cell adhesion",166,-0.357800381455487,-1.57847601435564,0.00074903640008677,0.0237431242323363,0.021913571916584,2050,"tags=32%, list=18%, signal=27%","77044/102657/12400/14991/16452/12389/83796/60533/15894/14252/20963/20667/15505/12010/104709/16952/21803/12394/12703/16401/19264/16859/76088/80859/72057/18950/105855/23871/21813/12721/16842/317757/13482/66824/16168/14537/16183/14082/216799/243910/14999/22042/21926/19204/15284/16176/320484/16414/11629/16175/14961/14969/16149"
"GO:0051209","release of sequestered calcium ion into cytosol",90,-0.420680240715863,-1.69260227303372,0.000764932180881464,0.0238240796103605,0.0219882891897199,734,"tags=20%, list=6%, signal=19%","15114/21803/13057/19264/12335/15560/12721/54368/22063/13489/18049/16867/17096/16416/18821/15170/15464/12774"
"GO:0051282","regulation of sequestering of calcium ion",90,-0.420680240715863,-1.69260227303372,0.000764932180881464,0.0238240796103605,0.0219882891897199,734,"tags=20%, list=6%, signal=19%","15114/21803/13057/19264/12335/15560/12721/54368/22063/13489/18049/16867/17096/16416/18821/15170/15464/12774"
"GO:0051283","negative regulation of sequestering of calcium ion",90,-0.420680240715863,-1.69260227303372,0.000764932180881464,0.0238240796103605,0.0219882891897199,734,"tags=20%, list=6%, signal=19%","15114/21803/13057/19264/12335/15560/12721/54368/22063/13489/18049/16867/17096/16416/18821/15170/15464/12774"
"GO:0060907","positive regulation of macrophage cytokine production",24,-0.63809969270558,-1.95610867184578,0.000771857068468255,0.0239007995132049,0.0220590973568323,2558,"tags=62%, list=22%, signal=49%","20361/192656/12363/22418/55991/14991/93759/142980/170743/12362/24088/17874/66824/16792/16149"
"GO:0070661","leukocyte proliferation",225,-0.331636290392046,-1.53237115940907,0.000793375851995749,0.0242863682236642,0.0224149556500694,1047,"tags=22%, list=9%, signal=21%","19264/14165/16859/217303/76088/17869/80859/18950/105855/21813/94185/16331/12721/16842/109594/17874/14130/12798/66824/16168/20315/12159/16183/14082/16019/14999/16988/22042/16792/17096/94176/12978/16176/12493/16409/22177/17986/18173/320484/57916/19354/16414/11629/83433/15170/321019/16175/20293/16149/17079"
"GO:0032943","mononuclear cell proliferation",203,-0.333527460391628,-1.51460147956699,0.000791591675721477,0.0242863682236642,0.0224149556500694,1047,"tags=23%, list=9%, signal=21%","19264/14165/16859/217303/76088/17869/80859/18950/105855/21813/94185/16331/12721/16842/109594/17874/14130/12798/66824/16168/20315/12159/16183/14082/16019/14999/16988/22042/16792/17096/94176/12978/16176/12493/16409/22177/18173/320484/57916/19354/16414/11629/15170/321019/16175/16149/17079"
"GO:1990868","response to chemokine",41,-0.55522744386591,-1.90127834936075,0.000810266430962006,0.0243853779250756,0.0225063360510263,1375,"tags=34%, list=12%, signal=30%","54199/66381/20563/16923/76088/17300/20315/20308/20303/17096/83433/13051/20293/12774"
"GO:1990869","cellular response to chemokine",41,-0.55522744386591,-1.90127834936075,0.000810266430962006,0.0243853779250756,0.0225063360510263,1375,"tags=34%, list=12%, signal=30%","54199/66381/20563/16923/76088/17300/20315/20308/20303/17096/83433/13051/20293/12774"
"GO:0010934","macrophage cytokine production",38,-0.548153617900545,-1.84206311725473,0.000808139747416174,0.0243853779250756,0.0225063360510263,2868,"tags=55%, list=25%, signal=42%","270151/20361/73914/192656/12363/22418/55991/14991/56722/93759/21803/142980/170743/12362/24088/17874/66824/216799/16792/16176/16149"
"GO:0022412","cellular process involved in reproduction in multicellular organism",247,0.372993567710616,1.54092624884686,0.000828581505566239,0.024797268856527,0.0228864882778278,2185,"tags=29%, list=19%, signal=24%","14275/237625/74362/75563/320277/75172/235320/27356/18431/30054/74052/53857/75801/20962/232286/12310/215772/22092/94246/74369/70882/66722/21357/18551/208908/18795/12190/232943/19725/17427/213236/12577/14158/69707/72504/16000/231386/117229/100009600/56484/171429/19401/83984/252967/97165/12593/70891/238247/12048/13018/20104/58230/230126/75533/11920/12316/22764/13614/103554/50915/74229/56637/244551/12767/54608/29819/231801/17257/21821/207352/14366/240697"
"GO:0046651","lymphocyte proliferation",198,-0.334679995558536,-1.51417261007258,0.000853381284289027,0.0253975752218684,0.0234405373819039,1047,"tags=23%, list=9%, signal=21%","19264/14165/16859/217303/76088/17869/80859/18950/105855/21813/94185/16331/12721/16842/109594/17874/14130/66824/16168/20315/12159/16183/14082/16019/14999/16988/22042/16792/17096/94176/12978/16176/12493/16409/22177/18173/320484/57916/19354/16414/11629/15170/321019/16175/16149/17079"
"GO:1903305","regulation of regulated secretory pathway",119,-0.3902230062111,-1.64446244827379,0.00087721455334026,0.0259626428853247,0.0239620631406758,1617,"tags=26%, list=14%, signal=23%","171580/20963/15368/268882/109905/64176/18752/109934/13542/110058/80976/16859/217303/12523/18166/15552/105855/20907/18159/14159/60425/17096/19204/14127/16409/20375/22421/11542/19354/16414/18441"
"GO:0150146","cell junction disassembly",29,-0.598696970516696,-1.90168906191408,0.000922878580886004,0.0271640689989358,0.0250709120556481,756,"tags=34%, list=7%, signal=32%","217826/23829/54712/12260/16176/12262/16409/12259/83433/13051"
"GO:0050901","leukocyte tethering or rolling",23,-0.648718242831751,-1.95463717299778,0.000934350497772855,0.0273514514566622,0.0252438555538631,1262,"tags=39%, list=11%, signal=35%","16401/67374/56838/20315/14537/20345/21926/19204/13051"
"GO:1904238","pericyte cell differentiation",10,-0.804877057791997,-1.95989599392421,0.000940350949213155,0.0273775001898634,0.0252678970735365,1292,"tags=50%, list=11%, signal=44%","12490/319197/11475/12159/20375"
"GO:0042119","neutrophil activation",23,-0.648195100239189,-1.953060904765,0.000945957187918992,0.0273918521928759,0.0252811431673144,1587,"tags=70%, list=14%, signal=60%","20963/16952/16170/109934/14824/217303/17874/17916/16168/21926/19204/14127/16409/22177/20375/16414"
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell",16,-0.726270895056817,-1.95694463869665,0.000971843179889511,0.0279901285734845,0.0258333187093437,1723,"tags=44%, list=15%, signal=37%","15894/16401/23871/14537/21926/19204/16414"
"GO:0002886","regulation of myeloid leukocyte mediated immunity",42,-0.541178465974528,-1.87203872621345,0.00100085799144092,0.0286549122232711,0.0264468767304372,961,"tags=36%, list=8%, signal=33%","217303/12523/18159/14159/17096/19204/14127/16409/22177/20375/14129/11542/19354/16414/13051"
