category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,fold_enrichment,ci_lower,ci_upper
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,12/889,77/7103,0.15584415584415584,1.2451755218909324,0.8181331463602949,0.25148245185252993,0.737397697804876,0.668526053987992,A2M/CD55/PROS1/PLAUR/SERPINA1/C5AR1/VSIG4/C4BPA/CFB/CD59/SERPINE2/CPB2,12,3.4192803821600224,1.854159280137345,6.305541523357342
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,23/889,159/7103,0.14465408805031446,1.1557682648159546,0.7513257579921306,0.2586319583531681,0.7519887192453458,0.6817542997721723,IL1B/TLR2/CALML6/MRC2/CAMK2D/HLA-DMB/NOD2/IRAK2/EEA1/HSPD1/TGFB3/HSPA9/CD14/FCGR2A/IL10RB/RELA/TLR4/IL1A/TRAF6/FCGR3A/CAMK2G/STAT1/FCGR1A,23,3.17376601509717,2.0391498359675753,4.93970111510037
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,4/889,21/7103,0.19047619047619047,1.5218811934222507,0.9058554947269308,0.26401685056925195,0.7549572751814972,0.6844455978219841,ALDH3A2/CNDP1/ALDH3A1/ASPA,4,4.179120467084472,1.4314994618837118,12.200527030182784
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,4/889,21/7103,0.19047619047619047,1.5218811934222507,0.9058554947269308,0.26401685056925195,0.7549572751814972,0.6844455978219841,CHSY1/CSGALNACT1/CHST3/CHST7,4,4.179120467084472,1.4314994618837118,12.200527030182784
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,7/889,42/7103,0.16666666666666666,1.3316460442444693,0.8153084642003937,0.26771494631432086,0.756697280929909,0.6860230901037813,ALDH3A2/ACSL1/ACSL4/ACSL6/ACADSB/ADH1A/ADH4,7,3.6567304086989125,1.63817765053772,8.16253187040744
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,6/889,35/7103,0.17142857142857143,1.3696930740800257,0.8292446079061062,0.26899932241149943,0.756697280929909,0.6860230901037813,SHMT1/MAT2A/GLDC/DMGDH/AHCYL2/BHMT,6,3.761208420376024,1.5779000255829576,8.965516542330361
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,29/889,206/7103,0.1407766990291262,1.124788406303581,0.6874376679446573,0.2751845627064172,0.7619946517426935,0.6908256958300052,STAT3/IL1B/VEGFA/PXN/CXCL12/GNAO1/CALML6/GNB3/GNAI1/BCAR1/ITGB3/CDKN1A/PDGFRA/PRKCG/CX3CL1/TAP1/PTK2/NFKBIA/PLCB1/EIF4EBP1/ADCY3/CREB3L1/IL10RB/GRB2/GNG3/RELA/GNA12/CCL2/CCL3,29,3.088694617056363,2.0818181244377962,4.582549419397182
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,10/889,64/7103,0.15625,1.24841816647919,0.7550460613261556,0.2752870851671581,0.7619946517426935,0.6908256958300052,SHMT1/BCAT1/PGK1/MAT2A/GLUL/ENO1/ENO2/ENO4/PFKL/TPI1,10,3.4281847581552305,1.754489211597571,6.698502708572657
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,11/889,72/7103,0.1527777777777778,1.2206755405574303,0.7118155781491754,0.28636172611982685,0.7829510677793471,0.7098248195869955,PIP4K2A/SYNJ2/PIK3C2B/ITPK1/INPP5F/PIP5K1B/ITPKC/PLCZ1/PLCB1/PLCH2/TPI1,11,3.35200287464067,1.7709324458296933,6.344636859558587
NA,NA,hsa03273,Virion - Lassa virus and SFTS virus,3/889,15/7103,0.2,1.5979752530933635,0.8768444882545287,0.2873837734334598,0.7829510677793471,0.7098248195869955,TFRC/PCDH7/PCDH11X,3,4.388076490438695,1.268020520437162,15.185255266454483
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,20/889,140/7103,0.14285714285714285,1.1414108950666881,0.6391521901384658,0.2970443490567283,0.7941168644010601,0.7199477505065892,TLR2/MRC2/ITGB3/TFRC/HLA-DMB/FCAR/EEA1/TAP1/RAB7B/DYNC1I1/CD14/FCGR2A/STX12/TUBB2A/TLR4/TUBB4A/SFTPD/ITGA2/FCGR3A/FCGR1A,20,3.1343403503133533,1.9524636493018983,5.03163755961092
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,20/889,140/7103,0.14285714285714285,1.1414108950666881,0.6391521901384658,0.2970443490567283,0.7941168644010601,0.7199477505065892,STAT3/IFNAR2/CLDN11/PPP2R2A/CDKN1A/YWHAG/NFKBIA/SOCS3/CLDN10/GRB2/CDK2/RELA/TRAF6/EIF2S1/STAT1/CLDN15/IKBKE/CLDN20/OAS1/EIF2AK3,20,3.1343403503133533,1.9524636493018983,5.03163755961092
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,17/889,118/7103,0.1440677966101695,1.151083868753694,0.6259382416701088,0.3045439252286011,0.7941168644010601,0.7199477505065892,KCNMB4/CALCRL/CALML6/GUCY1A1/KCNMA1/KCNMB2/PRKCG/ADM/PLCB1/PPP1CB/ADORA2A/ADCY3/GNA12/NPPC/CACNA1D/PLA2G12A/PLA2G2C,17,3.160902556671941,1.892640609368175,5.279029163445162
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,15/889,103/7103,0.14563106796116504,1.1635742134174976,0.6324701347346025,0.304951901069495,0.7941168644010601,0.7199477505065892,SIGLEC9/TLR2/HDAC4/SELPLG/ITGB3/C5AR1/PRKCG/PLCB1/FCGR2A/RELA/CASP1/TLR4/CASP4/FCGR3A/FCGR1A,15,3.1952013279893414,1.8511884027749446,5.515004043392353
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,27/889,194/7103,0.13917525773195877,1.1119930884928044,0.598191283170085,0.30577755470900003,0.7941168644010601,0.7199477505065892,STAT3/VEGFA/PXN/PLAUR/TLR2/FZD5/HIF1A/IQGAP1/IGF1/ITGB3/CDKN1A/MSN/CAMK2D/PRKCG/PTPN11/PTK2/PPP1CB/GAB1/GRB2/TLR4/WNT2B/ANK1/FLNA/ITGA2/CAMK2G/WNT6/HPSE2,27,3.0535583825217727,2.030209129973541,4.592738086834681
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,22/889,156/7103,0.14102564102564102,1.1267774220530127,0.605565543743353,0.30661071425047703,0.7941168644010601,0.7199477505065892,JAM2/CLDN11/MAP3K5/PPP2R2A/TJP2/JAM3/RAB8B/MSN/RAP1A/RUNX1/YBX3/JUN/PRKCZ/PRKAG3/ACTR3/CLDN10/AFDN/CFTR/CGN/CACNA1D/CLDN15/CLDN20,22,3.0941564996683106,1.9701609637480295,4.85940216083993
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,14/889,96/7103,0.14583333333333334,1.165190288713911,0.6163248234902764,0.31186862662983567,0.7941168644010601,0.7199477505065892,RALGDS/HIF1A/PIP5K1B/FOS/PDGFRA/PDGFRB/PRKCG/JUN/CHPT1/PDGFA/EIF4EBP1/GRB2/SLC22A3/CHKA,14,3.199639107611549,1.8190144170063158,5.628152434221022
Metabolism,Energy metabolism,hsa00920,Sulfur metabolism,2/889,9/7103,0.2222222222222222,1.775528058992626,0.8804987993226299,0.31334221868368084,0.7941168644010601,0.7199477505065892,SELENBP1/SQOR,2,4.875640544931883,1.0518760651960772,22.59949770693986
Metabolism,Metabolism of cofactors and vitamins,hsa00760,Nicotinate and nicotinamide metabolism,6/889,37/7103,0.16216216216216217,1.2956556106162407,0.6819550667929667,0.31464046196109374,0.7941168644010601,0.7199477505065892,NAMPT/NT5E/NNMT/NMRK1/NT5C1B/BST1,6,3.557899857112455,1.4977243042165438,8.451923600093101
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,17/889,119/7103,0.14285714285714285,1.1414108950666881,0.5883826074389666,0.31723793211475554,0.7941168644010601,0.7199477505065892,ATP1A2/KAT2B/TBC1D4/MED12L/SLCO1C1/HIF1A/ITGB3/PRKCG/NCOA1/ATP1B3/PLCZ1/PLCB1/RXRG/SLC2A1/PFKL/ATP1A3/STAT1,17,3.1343403503133533,1.8772368010423257,5.233271277309108
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,22/889,157/7103,0.14012738853503184,1.1196004957978978,0.5731535764490534,0.31766626782169255,0.7941168644010601,0.7199477505065892,EDNRB/ATP1A2/KCNMB4/CALML6/GNAI1/GUCY1A1/SLC8A1/KCNMA1/KCNMB2/PDE5A/ADORA1/RGS2/ATP1B3/PLCB1/PPP1CB/ADCY3/CREB3L1/GNA12/NPPC/ADRB1/ATP1A3/CACNA1D,22,3.07444849648571,1.9579523755885277,4.827611577989512
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,8/889,52/7103,0.15384615384615385,1.2292117331487409,0.6274350120836001,0.3228855910224418,0.7941168644010601,0.7199477505065892,LTC4S/PTGES3/ALOX15B/PLAAT3/CBR3/AKR1C3/PLA2G12A/PLA2G2C,8,3.3754434541836122,1.5986099730770593,7.127203448168265
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,3/889,16/7103,0.1875,1.498101799775028,0.7544013830282427,0.3236140979206632,0.7941168644010601,0.7199477505065892,CYP8B1/CYP27A1/CYP39A1,3,4.113821709786277,1.1964779398286127,14.144455569597097
Metabolism,Metabolism of other amino acids,hsa00430,Taurine and hypotaurine metabolism,3/889,16/7103,0.1875,1.498101799775028,0.7544013830282427,0.3236140979206632,0.7941168644010601,0.7199477505065892,FMO5/FMO3/GAD2,3,4.113821709786277,1.1964779398286127,14.144455569597097
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,12/889,82/7103,0.14634146341463414,1.169250185190266,0.583031718557197,0.32676577888453373,0.7962039400989342,0.7218398970169834,ATP1A2/CACNB4/TRDN/TPM4/SLC9A7/SLC8A1/ATP1B3/CACNG3/CACNG2/ATP1A3/CACNA1D/CACNG4,12,3.2107876759307525,1.7454423536725971,5.906329405962469
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,7/889,45/7103,0.15555555555555556,1.2428696412948381,0.6181505375846205,0.3302814098629597,0.7991424322558325,0.7245039391914757,GSTO2/ALDH3A1/GSTA4/FMO5/FMO3/ADH1A/ADH4,7,3.4129483814523183,1.5347960831631209,7.589422974322253
Metabolism,Amino acid metabolism,hsa00260,"Glycine, serine and threonine metabolism",6/889,38/7103,0.15789473684210525,1.2615594103368657,0.6114509932905257,0.3379148053450169,0.811571676495363,0.7357723139507701,SHMT1/GLDC/AOC2/DMGDH/ALAS1/BHMT,6,3.464270913504233,1.460617033538045,8.216508972979096
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,22/889,159/7103,0.13836477987421383,1.1055174706935218,0.5089483005019815,0.34010951760643826,0.811571676495363,0.7357723139507701,ERBIN/NAMPT/IFNAR2/IL1B/GBP2/BCL2L1/NOD2/JUN/NFKBIA/PLCB1/GBP7/RELA/NLRP1/CASP1/TLR4/CASP4/TRAF6/CCL2/IFI16/STAT1/IKBKE/OAS1,22,3.0357761883538146,1.933983770289733,4.765260808985673
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,33/889,244/7103,0.13524590163934427,1.0805980195098563,0.48455655388399455,0.34255826275179546,0.8118161569323372,0.7359939603463234,WIPF3/FGFR3/RAB11FIP4/AMPH/HSPA1A/HSPA1B/WIPF1/PIP5K1B/TFRC/WWP1/PDGFRA/ARFGAP3/FGFR2/RAB10/ASAP2/DNM3/RAB11FIP2/EEA1/GRK7/IGF2R/PRKCZ/KIF5C/BIN1/ARAP3/ACTR3/IQSEC3/TGFBR1/ARRB1/GIT1/TRAF6/GRK4/FOLR2/DNM1,33,2.9673468070589535,2.0502729803057695,4.294621817651717
Organismal Systems,Digestive system,hsa04970,Salivary secretion,11/889,76/7103,0.14473684210526316,1.1564294594754603,0.5185563466939125,0.3513609297994066,0.8270128007523447,0.7497712644484293,ATP1A2/CALML6/GUCY1A1/KCNMA1/PRKCG/ATP1B3/PLCB1/ADCY3/ADRB1/ATP1A3/BST1,11,3.175581670712214,1.6814279371691276,5.997473174105492
Organismal Systems,Endocrine system,hsa04912,GnRH signaling pathway,12/889,84/7103,0.14285714285714285,1.1414108950666881,0.4931062225882369,0.35822909432180733,0.8346262588288945,0.756673638974781,CALML6/MAP2K4/CAMK2D/JUN/MAP2K3/GNRHR/PLCB1/EGR1/ADCY3/GRB2/CACNA1D/CAMK2G,12,3.1343403503133533,1.7054452088800898,5.760425125620771
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,3/889,17/7103,0.17647058823529413,1.409978164494144,0.6400887635580306,0.3598436920902929,0.8346262588288945,0.756673638974781,ACSL1/ACSL4/ACSL6,3,3.8718321974459076,1.1325696014420101,13.236347281519706
Cellular Processes,Cell motility,hsa04820,Cytoskeleton in muscle cells,30/889,223/7103,0.13452914798206278,1.0748712464753565,0.42966389969104857,0.3638295022861613,0.8346262588288945,0.756673638974781,SGCZ/ATP1A2/ITGB8/MYOZ2/LMNA/ITGB4/TPM4/MYBPC1/COL9A1/ITGB3/LBR/COL5A3/INF2/ENO1/LAMA1/COL4A2/ATP1B3/COL5A2/SSPN/ITGA4/LMNB1/SNTB2/NID1/ANKRD23/LAMA2/ENO2/ATP1A3/ITGA2/SYNPO2/ITGB7,30,2.95162095769419,2.0043432374133623,4.3465939941217995
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,13/889,92/7103,0.14130434782608695,1.1290042549029198,0.4710462544700565,0.36424440775480654,0.8346262588288945,0.756673638974781,GADD45B/CDKN1A/BCL2L1/LAMA1/COL4A2/PTK2/NFKBIA/RXRG/CDK2/RELA/LAMA2/TRAF6/ITGA2,13,3.1002714334621215,1.7278330574434033,5.562853957293337
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,11/889,77/7103,0.14285714285714285,1.1414108950666881,0.4718780228068672,0.36800734279055286,0.83770092503639,0.7594611367838279,DOCK1/ELMO1/CTNNA1/PXN/SHC2/BCAR1/DNM3/PTK2/GAB1/ACTR3/DNM1,11,3.134340350313354,1.6604484746999408,5.916527722052772
Organismal Systems,Endocrine system,hsa04924,Renin secretion,9/889,62/7103,0.14516129032258066,1.1598207482129252,0.4780435051595053,0.37120508558389315,0.8383428223245761,0.7600430819979425,CLCA4/CALML6/GNAI1/GUCY1A1/KCNMA1/ADORA1/PLCB1/ADRB1/CACNA1D,9,3.1848942269313114,1.577827407344948,6.4288091267277565
Metabolism,Metabolism of cofactors and vitamins,hsa00830,Retinol metabolism,7/889,47/7103,0.14893617021276595,1.1899815714525044,0.49423865442087855,0.373135244618453,0.8383428223245761,0.7600430819979425,PNPLA4/BCO1/CYP26C1/DHRS4/ADH1A/ADH4/RDH10,7,3.2677165354330704,1.472834003008442,7.249948965145875
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,13/889,93/7103,0.13978494623655913,1.1168644242050387,0.42906232217994134,0.3795081390198039,0.8471601038764656,0.7680368450112159,IL1B/CALML6/IGF1/CAMK2D/PRKCG/MAP2K3/PLCB1/PPP1CB/ADCY3/HTR2B/IL1RAP/TRPV4/CAMK2G,13,3.0669351814894106,1.7099109107874164,5.500924842409458
NA,NA,hsa04382,Cornified envelope formation,17/889,124/7103,0.13709677419354838,1.0953862622010957,0.4052804590092616,0.3825072016059477,0.8483813574080635,0.7691440356178975,ITGB4/PCSK6/CLDN11/PPP2R2A/KAZN/SPTLC3/COL4A2/UGCG/PPP2R3C/CLDN10/HRNR/PADI1/SLC27A4/DSC1/S100A6/CLDN15/CLDN20,17,3.0079556587684606,1.8038334227497734,5.015871826637237
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,20/889,148/7103,0.13513513513513514,1.0797130088468672,0.3706526272803611,0.3923143061874639,0.8558524613782845,0.775917351660264,AHR/CRH/FZD5/GNAI1/APC2/PDE8B/CDKN1A/RAP1A/CAMK2D/PLCB1/ADCY3/WDR5/CREB3L1/CDK2/NCEH1/WNT2B/CACNA1D/CAMK2G/WNT6/AIPL1,20,2.9649165475937127,1.8498259689531364,4.752193061258579
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,13/889,94/7103,0.13829787234042554,1.1049828877773258,0.38753417007461816,0.3948431607082083,0.8558524613782845,0.775917351660264,ETNPPL/SGMS1/MBOAT2/PGS1/CHPT1/PLD4/PLAAT3/GPAT4/AGPAT5/MBOAT7/PLA2G12A/CHKA/PLA2G2C,13,3.0343082114735656,1.6923569184916658,5.440357303837411
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,13/889,94/7103,0.13829787234042554,1.1049828877773258,0.38753417007461816,0.3948431607082083,0.8558524613782845,0.775917351660264,DOCK1/AMPH/MARCKS/PIP5K1B/ASAP2/PRKCG/LIMK2/MYO10/BIN1/FCGR2A/ACTR3/FCGR3A/FCGR1A,13,3.0343082114735656,1.6923569184916658,5.440357303837411
Human Diseases,Endocrine and metabolic disease,hsa04950,Maturity onset diabetes of the young,3/889,18/7103,0.16666666666666666,1.3316460442444693,0.5328398984057328,0.39576992433677893,0.8558524613782845,0.775917351660264,HNF4G/PAX6/HES1,3,3.6567304086989125,1.0751366665355904,12.437188404141056
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,10/889,72/7103,0.1388888888888889,1.1097050368703913,0.3538668311336997,0.41391927934499284,0.8871575547206033,0.8042986045230903,STAT3/GADD45B/CDKN1A/STAT5B/PRKCG/JAK3/KIF5C/RXRG/GRB2/STAT5A,10,3.047275340582427,1.5673584052847462,5.924546019603445
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",15/889,111/7103,0.13513513513513514,1.0797130088468672,0.32014415113808775,0.4170235410078803,0.8871575547206033,0.8042986045230903,SGK1/GNAI1/OXSR1/CDKN1A/FOS/PDE4D/PRKCG/PLCB1/EGR1/ADCY3/RXRG/CREB3L1/TRPV5/GNA12/ARRB1,15,2.964916547593713,1.7220140945947764,5.10491183654548
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,22/889,166/7103,0.13253012048192772,1.058899264098012,0.290424770885569,0.4210663867761084,0.8871575547206033,0.8042986045230903,IFNAR2/IL1B/TLR2/ITGB3/BCL2L1/HLA-DMB/PTPN11/TAP1/NECTIN2/NFKBIA/PPP1CB/EIF4EBP1/SOCS3/RELA/TRAF6/EIF2S1/CCL2/STAT1/IKBKE/OAS1/EIF2AK3/POU2F3,22,2.907761529808774,1.8545269640879345,4.559155665010301
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,12/889,88/7103,0.13636363636363635,1.089528581654566,0.3196279818873346,0.4222444618091572,0.8871575547206033,0.8042986045230903,FOS/HLA-DMB/STAT5B/JAK3/DLL3/JUN/IL4R/NFKBIA/MAF/RELA/STAT5A/STAT1,12,2.9918703343900193,1.6307115425782082,5.48919159770634
Metabolism,Glycan biosynthesis and metabolism,hsa00512,Mucin type O-glycan biosynthesis,5/889,34/7103,0.14705882352941177,1.17498180374512,0.3868200232564093,0.42413881548132293,0.8871575547206033,0.8042986045230903,GALNT15/B4GALT5/GALNTL6/GALNT7/GALNT8,5,3.226526831204923,1.258880378623014,8.269630355087784
Organismal Systems,Endocrine system,hsa04922,Glucagon signaling pathway,13/889,96/7103,0.13541666666666666,1.0819624109486314,0.3058016839491051,0.42563050313185014,0.8871575547206033,0.8042986045230903,CALML6/CAMK2D/GYS1/PYGL/LDHA/PCK1/PLCB1/PRKAG3/SLC2A1/CREB3L1/LDHC/PFKL/CAMK2G,13,2.971093457067867,1.6583089157310837,5.3231314424549385
Metabolism,Lipid metabolism,hsa00592,alpha-Linolenic acid metabolism,3/889,19/7103,0.15789473684210525,1.2615594103368657,0.4317809363925311,0.4311326699836334,0.8925092613510252,0.8091504711974613,PLAAT3/PLA2G12A/PLA2G2C,3,3.464270913504233,1.0232432908109983,11.728562571506933
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,17/889,128/7103,0.1328125,1.0611554415073117,0.2640727418597642,0.4359366045327262,0.8925092613510252,0.8091504711974613,STAT3/SGK1/GADD45B/SETD7/BCL6/BNIP3/IGF1/CDKN1A/TGFB3/PCK1/PRKAG3/GRB2/TGFBR1/CDK2/FOXG1/SGK2/CCNG2,17,2.913957044431946,1.749120205212832,4.854523795156412
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,17/889,128/7103,0.1328125,1.0611554415073117,0.2640727418597642,0.4359366045327262,0.8925092613510252,0.8091504711974613,ALDH3A2/ADIPOR2/IL1B/MAP3K5/MAP2K4/TRA2B/C5AR1/MAP2K3/NFKBIA/PRKAG3/CD14/RELA/TLR4/TRAF6/ADH1A/IKBKE/ADH4,17,2.913957044431946,1.749120205212832,4.854523795156412
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,13/889,97/7103,0.13402061855670103,1.0708081592893672,0.265576531973419,0.44103544316263577,0.8960653972767224,0.8123744703025959,EDNRB/GNAO1/CALML6/FZD5/GNAI1/CAMK2D/PRKCG/PLCB1/ADCY3/CREB3L1/WNT2B/CAMK2G/WNT6,13,2.9404636276135587,1.6417937735784633,5.266390020759249
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,9/889,66/7103,0.13636363636363635,1.089528581654566,0.2763729196724214,0.4461528653864285,0.8960653972767224,0.8123744703025959,ATP1A2/PRKCG/DUOX2/ATP1B3/PLCB1/ADCY3/CREB3L1/TSHR/ATP1A3,9,2.9918703343900197,1.4861766970069663,6.023030852139038
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,5/889,35/7103,0.14285714285714285,1.1414108950666881,0.3171934516897215,0.4499953976596265,0.8960653972767224,0.8123744703025959,HK2/PMM2/PGM3/GFPT2/HK1,5,3.1343403503133533,1.225013363767948,8.019577354964591
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,6/889,43/7103,0.13953488372093023,1.1148664556465324,0.2857463475087157,0.4551887018038626,0.8960653972767224,0.8123744703025959,CXCL12/TNFRSF13C/HLA-DMB/MADCAM1/ITGA4/ITGB7,6,3.0614487142595546,1.299627432627282,7.211657737244298
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,6/889,43/7103,0.13953488372093023,1.1148664556465324,0.2857463475087157,0.4551887018038626,0.8960653972767224,0.8123744703025959,HK2/PRKCZ/SOCS4/SOCS3/CACNA1D/HK1,6,3.0614487142595546,1.299627432627282,7.211657737244298
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,13/889,98/7103,0.1326530612244898,1.0598815454190675,0.22576549036873259,0.4564171015591453,0.8960653972767224,0.8123744703025959,GADD45B/IL1B/CXCL12/TNFRSF13C/BCL2L1/CARD11/BCL2A1/NFKBIA/CD14/RELA/TLR4/TRAF6/EDA,13,2.910458896719543,1.6256044785966568,5.2108437821274585
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,7/889,51/7103,0.13725490196078433,1.0966496834954456,0.26199014931883874,0.4591210784129647,0.8960653972767224,0.8123744703025959,SGMS1/NEU4/SPTLC3/B4GALT5/UGCG/SMPD3/CERS5,7,3.0114250424579283,1.3628019743206574,6.6544376638897775
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,7/889,51/7103,0.13725490196078433,1.0966496834954456,0.26199014931883874,0.4591210784129647,0.8960653972767224,0.8123744703025959,GNAI1/MGLL/ADORA1/PLAAT3/ADCY3/TSHR/ADRB1,7,3.0114250424579283,1.3628019743206574,6.6544376638897775
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,9/889,67/7103,0.13432835820895522,1.073266961032856,0.22789681422578822,0.4647870250881624,0.8960653972767224,0.8123744703025959,JAM2/MAP2K4/JAM3/JUN/PTPN11/NFKBIA/RELA/PTPRZ1/GIT1,9,2.9472155532797206,1.4649044994958698,5.929451046456002
Cellular Processes,Cellular community - eukaryotes,hsa04520,Adherens junction,12/889,91/7103,0.13186813186813187,1.0536100569846352,0.19467115308354324,0.47035121445640304,0.8960653972767224,0.8123744703025959,PTPRJ/PTPRF/CTNNA1/PTPRM/IQGAP1/RAP1A/PTPN1/NECTIN2/AFDN/TGFBR1/NECTIN3/PDCD10,12,2.8932372464430953,1.5788245547044437,5.301932845712958
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,6/889,44/7103,0.13636363636363635,1.089528581654566,0.2253056286840956,0.47825127402961376,0.8960653972767224,0.8123744703025959,ABCD4/TAP1/ABCA9/ABCC2/ABCB6/CFTR,6,2.9918703343900193,1.2715972917425298,7.039404814661624
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,8/889,60/7103,0.13333333333333333,1.0653168353955755,0.1921664228933811,0.48195315948570594,0.8960653972767224,0.8123744703025959,HES5/ATXN1/KAT2B/DLL3/NUMBL/HES1/DTX3L/TLE1,8,2.92538432695913,1.3946628499746374,6.136159330962142
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,31/889,243/7103,0.12757201646090535,1.0192846264587296,0.11569321770180378,0.4840036278443314,0.8960653972767224,0.8123744703025959,ELMO1/MLKL/RHOJ/IL1B/DYNLRB2/TLR2/SNX9/PIK3C2B/MAP2K4/FOS/KPNA3/JUN/MAP2K3/PLEKHM1/NFKBIA/KIF5C/CASP7/RAB7B/DYNC1I1/CD14/RHOB/ACTR3/RELA/TUBB2A/CASP1/TLR4/PAK3/CASP4/TUBB4A/TRAF6/FLNA,31,2.7989788313497854,1.914491910559749,4.092094855628648
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,10/889,76/7103,0.13157894736842105,1.0512995086140549,0.1700554733315451,0.48443754423488317,0.8960653972767224,0.8123744703025959,STAT3/RALGDS/GADD45B/VEGFA/CDKN1A/BCL2L1/TGFB3/TGFBR1/RELA/STAT1,10,2.886892427920194,1.4880100300309014,5.600868087031561
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,13/889,100/7103,0.13,1.038683914510686,0.1473478969513711,0.4870217641682948,0.8960653972767224,0.8123744703025959,BNIP3/BNIP3L/HIF1A/BCL2L1/AMBRA1/TFEB/CALCOCO2/JUN/RAB7B/RELA/EIF2S1/EIF2AK3/TFE3,13,2.8522497187851523,1.5941655871679221,5.1031891064482275
Metabolism,Biosynthesis of other secondary metabolites,hsa00232,Caffeine metabolism,1/889,5/7103,0.2,1.5979752530933635,0.505889663635329,0.4876583544356029,0.8960653972767224,0.8123744703025959,NAT2,1,4.388076490438696,0.5121010172910356,37.600423814424325
Metabolism,Metabolism of cofactors and vitamins,hsa00750,Vitamin B6 metabolism,1/889,5/7103,0.2,1.5979752530933635,0.505889663635329,0.4876583544356029,0.8960653972767224,0.8123744703025959,PDXK,1,4.388076490438696,0.5121010172910356,37.600423814424325
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,17/889,132/7103,0.12878787878787878,1.02899921600709,0.12719828949696857,0.4893666140338495,0.8960653972767224,0.8123744703025959,GADD45B/LMNA/PTPN13/MAP3K5/BCL2L1/FOS/BCL2A1/PMAIP1/MCL1/JUN/NFKBIA/CASP7/LMNB1/RELA/CASP2/EIF2S1/EIF2AK3,17,2.825655315812796,1.6976296962205148,4.703221192205147
